Format Version,1.23,Take Name,danielle_nziz_001,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2022-02-07 01.49.03.460 PM,Total Frames in Take,395,Total Exported Frames,395,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
244,4.066667,0.190528,-0.529649,-0.623037,-0.543136,-0.002340,0.212322,0.019227,0.001053,-0.043755,0.337973,-0.048112,0.905041,-0.038667,0.309566,-0.096534,0.897699,-0.002344,0.212322,0.019226,0.294277,-0.078422,0.329372,-0.041643,0.985522,-0.010379,0.340957,-0.053884,0.934040,-0.032353,0.354330,-0.019943,0.946588,,,,,,,-0.043800,0.338280,-0.048285,-0.038722,0.309437,-0.096861,-0.002251,0.210115,0.020795,-0.078400,0.329347,-0.041682,-0.010477,0.341183,-0.053797,-0.032196,0.354415,-0.019818
245,4.083333,0.193562,-0.532268,-0.620927,-0.541917,-0.002663,0.210855,0.018167,0.001049,-0.044229,0.335817,-0.050351,0.902830,-0.039078,0.306970,-0.098505,0.902888,-0.002667,0.210855,0.018165,0.329198,-0.078886,0.327227,-0.043818,0.988464,-0.010854,0.338796,-0.056135,0.934698,-0.032863,0.352451,-0.022329,0.948731,,,,,,,-0.044299,0.336157,-0.050526,-0.039134,0.306826,-0.098862,-0.002546,0.208714,0.019778,-0.078864,0.327199,-0.043847,-0.010928,0.339031,-0.056049,-0.032711,0.352521,-0.022211
246,4.100000,0.197205,-0.534973,-0.619287,-0.539813,-0.002882,0.209358,0.017140,0.001068,-0.044904,0.333485,-0.052606,0.902830,-0.039648,0.304183,-0.100474,0.902888,-0.002885,0.209358,0.017138,0.329198,-0.079530,0.324832,-0.045988,0.988464,-0.011541,0.336529,-0.058421,0.934698,-0.033600,0.350436,-0.024751,0.948731,,,,,,,-0.045012,0.333841,-0.052784,-0.039683,0.304009,-0.100824,-0.002834,0.207089,0.018673,-0.079523,0.324791,-0.045998,-0.011589,0.336749,-0.058319,-0.033425,0.350525,-0.024618
247,4.116667,0.201446,-0.539163,-0.617100,-0.536573,-0.002804,0.207947,0.016210,0.001074,-0.045520,0.330938,-0.055111,0.873858,-0.040218,0.301022,-0.102592,0.885732,-0.002808,0.207947,0.016209,0.335431,-0.080094,0.322218,-0.048311,0.977377,-0.012182,0.334054,-0.061029,0.943154,-0.034241,0.348311,-0.027506,0.937849,,,,,,,-0.045696,0.331352,-0.055339,-0.040304,0.300849,-0.103007,-0.002574,0.205923,0.017915,-0.080050,0.322142,-0.048335,-0.012178,0.334249,-0.060912,-0.034080,0.348415,-0.027348
248,4.133333,0.208640,-0.544227,-0.613727,-0.532564,-0.002718,0.206909,0.015663,0.001017,-0.046259,0.328202,-0.058027,0.873858,-0.040721,0.297417,-0.104922,0.885732,-0.002722,0.206909,0.015661,0.335431,-0.080774,0.319371,-0.051075,0.977377,-0.012940,0.331439,-0.063990,0.943154,-0.035118,0.346181,-0.030756,0.937849,,,,,,,-0.046441,0.328645,-0.058269,-0.040848,0.297310,-0.105376,-0.002167,0.205221,0.017318,-0.080805,0.319312,-0.051152,-0.012935,0.331617,-0.063899,-0.034963,0.346272,-0.030610
249,4.150000,0.215538,-0.549644,-0.610176,-0.528319,-0.002694,0.205846,0.014704,0.001044,-0.047072,0.325375,-0.061331,0.844950,-0.041346,0.293713,-0.107615,0.873948,-0.002697,0.205846,0.014702,0.392002,-0.081524,0.316452,-0.054189,0.964874,-0.013778,0.328717,-0.067373,0.919388,-0.036041,0.343961,-0.034424,0.891494,,,,,,,-0.047301,0.325893,-0.061584,-0.041357,0.293520,-0.108081,-0.002426,0.204171,0.016445,-0.081545,0.316344,-0.054276,-0.013954,0.328987,-0.067382,-0.035692,0.344016,-0.034172
250,4.166667,0.223603,-0.555140,-0.605346,-0.524764,-0.002695,0.204977,0.014118,0.000979,-0.047582,0.322542,-0.064632,0.844950,-0.041570,0.289900,-0.110194,0.873948,-0.002699,0.204977,0.014116,0.392002,-0.081999,0.313581,-0.057369,0.964874,-0.014294,0.325942,-0.070675,0.919388,-0.036719,0.341780,-0.038118,0.891494,,,,,,,-0.047759,0.323059,-0.064872,-0.041586,0.289746,-0.110591,-0.002522,0.203112,0.015610,-0.081908,0.313495,-0.057333,-0.014373,0.326165,-0.070688,-0.036598,0.341910,-0.038007
251,4.183333,0.230540,-0.561015,-0.600781,-0.520746,-0.002318,0.204011,0.013487,0.000977,-0.047820,0.319643,-0.067733,0.855111,-0.041646,0.286071,-0.112592,0.879269,-0.002322,0.204011,0.013486,0.409881,-0.082190,0.310661,-0.060273,0.976262,-0.014550,0.323085,-0.073855,0.955104,-0.037052,0.339496,-0.041637,0.953427,,,,,,,-0.047987,0.320148,-0.067963,-0.041702,0.285935,-0.113052,-0.001942,0.202349,0.015118,-0.082120,0.310597,-0.060273,-0.014624,0.323249,-0.073850,-0.036958,0.339612,-0.041525
252,4.200000,0.236215,-0.565982,-0.596614,-0.517609,-0.002079,0.202870,0.012763,0.000939,-0.047980,0.316861,-0.070526,0.855111,-0.041685,0.282509,-0.114774,0.879269,-0.002083,0.202870,0.012761,0.409881,-0.082318,0.307895,-0.062907,0.976262,-0.014722,0.320309,-0.076709,0.955104,-0.037284,0.337218,-0.044792,0.953427,,,,,,,-0.048148,0.317329,-0.070780,-0.041729,0.282444,-0.115164,-0.001535,0.201325,0.014430,-0.082320,0.307860,-0.062940,-0.014810,0.320415,-0.076725,-0.037179,0.337301,-0.044699
253,4.216667,0.240000,-0.570585,-0.592711,-0.515293,-0.001875,0.201498,0.011840,0.000972,-0.047957,0.314196,-0.073094,0.839977,-0.041678,0.279193,-0.116830,0.869484,-0.001879,0.201498,0.011838,0.417014,-0.082280,0.305316,-0.065305,0.984312,-0.014708,0.317578,-0.079361,0.968761,-0.037251,0.334943,-0.047677,0.957136,,,,,,,-0.048175,0.314732,-0.073367,-0.041742,0.279056,-0.117330,-0.001305,0.200080,0.013598,-0.082233,0.305279,-0.065326,-0.014781,0.317677,-0.079336,-0.037152,0.334997,-0.047548
254,4.233333,0.242268,-0.573933,-0.588912,-0.514869,-0.001914,0.199777,0.010891,0.000937,-0.047673,0.311658,-0.075287,0.839977,-0.041454,0.276168,-0.118638,0.869484,-0.001917,0.199777,0.010889,0.417014,-0.082022,0.302946,-0.067423,0.984312,-0.014413,0.314891,-0.081571,0.968761,-0.036931,0.332654,-0.050090,0.957136,,,,,,,-0.047884,0.312192,-0.075545,-0.041522,0.276076,-0.119093,-0.001301,0.198378,0.012573,-0.082008,0.302910,-0.067473,-0.014488,0.314964,-0.081556,-0.036830,0.332718,-0.049993
255,4.250000,0.244116,-0.577288,-0.585199,-0.514479,-0.001821,0.197997,0.010012,0.000910,-0.047254,0.309115,-0.077318,0.850885,-0.041135,0.273162,-0.120300,0.866787,-0.001825,0.197997,0.010010,0.449337,-0.081628,0.300583,-0.069368,0.977279,-0.013984,0.312188,-0.083633,0.971783,-0.036454,0.330338,-0.052339,0.958359,,,,,,,-0.047461,0.309603,-0.077592,-0.041234,0.273096,-0.120820,-0.001119,0.196819,0.011733,-0.081645,0.300592,-0.069457,-0.014071,0.312246,-0.083590,-0.036338,0.330341,-0.052218
256,4.266667,0.246092,-0.580509,-0.582071,-0.513460,-0.001978,0.196151,0.009016,0.000884,-0.047323,0.306458,-0.079381,0.839009,-0.041279,0.270072,-0.122009,0.870098,-0.001982,0.196150,0.009015,0.483059,-0.081703,0.298050,-0.071325,0.974889,-0.014053,0.309424,-0.085747,0.976213,-0.036478,0.327913,-0.054620,0.958209,,,,,,,-0.047554,0.306980,-0.079679,-0.041377,0.270003,-0.122514,-0.001308,0.194959,0.010565,-0.081740,0.298067,-0.071417,-0.014114,0.309484,-0.085706,-0.036367,0.327946,-0.054499
257,4.283333,0.247823,-0.584023,-0.579064,-0.512041,-0.002067,0.194224,0.007983,0.000871,-0.047441,0.303689,-0.081441,0.839009,-0.041515,0.266869,-0.123710,0.870098,-0.002071,0.194224,0.007981,0.483059,-0.081817,0.295403,-0.073240,0.974889,-0.014180,0.306552,-0.087895,0.976213,-0.036529,0.325380,-0.056916,0.958209,,,,,,,-0.047715,0.304254,-0.081773,-0.041617,0.266791,-0.124257,-0.001375,0.193147,0.009518,-0.081846,0.295444,-0.073344,-0.014240,0.306585,-0.087849,-0.036412,0.325358,-0.056748
258,4.300000,0.251098,-0.588318,-0.574970,-0.510138,-0.002097,0.192387,0.007279,0.000826,-0.047511,0.300598,-0.083638,0.817905,-0.041629,0.263186,-0.125391,0.851485,-0.002101,0.192386,0.007277,0.530785,-0.081883,0.292438,-0.075294,0.953886,-0.014254,0.303360,-0.090158,0.973360,-0.036573,0.322628,-0.059428,0.936472,,,,,,,-0.047788,0.301148,-0.084027,-0.041757,0.263131,-0.125968,-0.001359,0.191461,0.008732,-0.081944,0.292538,-0.075436,-0.014311,0.303342,-0.090069,-0.036460,0.322563,-0.059210
259,4.316667,0.255625,-0.592578,-0.571619,-0.506713,-0.002308,0.190721,0.006595,0.000759,-0.048257,0.297371,-0.085885,0.817905,-0.042296,0.259352,-0.127074,0.851485,-0.002312,0.190721,0.006593,0.530785,-0.082585,0.289212,-0.077366,0.953886,-0.015019,0.300157,-0.092496,0.973360,-0.037365,0.319806,-0.062029,0.936472,,,,,,,-0.048535,0.297971,-0.086218,-0.042407,0.259293,-0.127653,-0.001724,0.189857,0.007839,-0.082639,0.289277,-0.077514,-0.015094,0.300156,-0.092452,-0.037233,0.319767,-0.061831
260,4.333333,0.260622,-0.597310,-0.569171,-0.501339,-0.002047,0.189561,0.005993,0.000773,-0.049145,0.294374,-0.087996,0.805524,-0.043082,0.255739,-0.128593,0.835138,-0.002050,0.189561,0.005991,0.554354,-0.083378,0.286110,-0.079201,0.926063,-0.015956,0.297290,-0.094793,0.945295,-0.038316,0.317269,-0.064552,0.908789,,,,,,,-0.049454,0.294959,-0.088406,-0.043245,0.255721,-0.129231,-0.001210,0.188900,0.007418,-0.083495,0.286240,-0.079439,-0.016016,0.297144,-0.094642,-0.038164,0.317110,-0.064260
261,4.350000,0.263602,-0.601246,-0.566676,-0.497892,-0.001936,0.188127,0.005335,0.000797,-0.049658,0.291643,-0.089770,0.805524,-0.043617,0.252531,-0.129911,0.835138,-0.001939,0.188126,0.005333,0.554354,-0.083837,0.283387,-0.080758,0.926063,-0.016501,0.294572,-0.096714,0.945295,-0.038818,0.314855,-0.066644,0.908789,,,,,,,-0.049953,0.292170,-0.090164,-0.043840,0.252481,-0.130655,-0.000801,0.187764,0.006985,-0.083981,0.283548,-0.081031,-0.016530,0.294334,-0.096460,-0.038700,0.314636,-0.066319
262,4.366667,0.265965,-0.603853,-0.564382,-0.496082,-0.002127,0.186560,0.004798,0.000737,-0.050061,0.289156,-0.091193,0.824220,-0.044007,0.249691,-0.130985,0.798888,-0.002131,0.186560,0.004797,0.566866,-0.084222,0.280940,-0.082077,0.904756,-0.016914,0.292063,-0.098194,0.918141,-0.039229,0.312589,-0.068288,0.895028,,,,,,,-0.050319,0.289695,-0.091564,-0.044242,0.249702,-0.131755,-0.001236,0.186119,0.006213,-0.084387,0.281103,-0.082380,-0.016945,0.291832,-0.097964,-0.039092,0.312379,-0.067951
263,4.383333,0.268803,-0.606231,-0.563478,-0.492668,-0.001895,0.185496,0.004248,0.000808,-0.050621,0.287034,-0.092467,0.824220,-0.044475,0.247267,-0.131943,0.798888,-0.001899,0.185496,0.004247,0.566866,-0.084714,0.278721,-0.083186,0.904756,-0.017509,0.290052,-0.099585,0.918141,-0.039846,0.310714,-0.069790,0.895028,,,,,,,-0.050846,0.287479,-0.092769,-0.044736,0.247213,-0.132726,-0.000257,0.185480,0.006053,-0.084868,0.278874,-0.083431,-0.017478,0.289606,-0.099275,-0.039905,0.310621,-0.069521
264,4.400000,0.271000,-0.608932,-0.561943,-0.489878,-0.001854,0.184332,0.003802,0.000796,-0.051134,0.284898,-0.093644,0.823113,-0.044983,0.244812,-0.132794,0.769888,-0.001858,0.184331,0.003801,0.489953,-0.085178,0.276568,-0.084198,0.913999,-0.018050,0.287948,-0.100879,0.862676,-0.040365,0.308801,-0.071200,0.910717,,,,,,,-0.051415,0.285415,-0.094037,-0.045267,0.244801,-0.133670,-0.000605,0.184102,0.005394,-0.085309,0.276753,-0.084456,-0.017996,0.287516,-0.100544,-0.040379,0.308659,-0.070873
265,4.416667,0.273349,-0.611897,-0.560173,-0.486896,-0.001686,0.183297,0.003502,0.000724,-0.051541,0.282801,-0.094739,0.823113,-0.045388,0.242365,-0.133529,0.769888,-0.001690,0.183296,0.003501,0.489953,-0.085532,0.274462,-0.085115,0.913999,-0.018487,0.285877,-0.102100,0.862676,-0.040775,0.306945,-0.072553,0.910717,,,,,,,-0.051793,0.283332,-0.095167,-0.045713,0.242431,-0.134483,-0.000772,0.182958,0.004804,-0.085637,0.274674,-0.085381,-0.018429,0.285453,-0.101747,-0.040783,0.306788,-0.072201
266,4.433333,0.271282,-0.611794,-0.556437,-0.492435,-0.003827,0.180696,0.002566,0.000256,-0.051802,0.280860,-0.095940,0.854302,-0.045891,0.240373,-0.134714,0.880413,-0.003831,0.180695,0.002565,0.000000,-0.085956,0.272936,-0.086545,0.937758,-0.018665,0.283533,-0.103080,0.941301,-0.040886,0.304858,-0.073668,0.938316,,,,,,,-0.051918,0.281377,-0.096183,-0.045972,0.239998,-0.134999,,,,-0.085811,0.272773,-0.086426,-0.018574,0.283437,-0.102886,-0.040925,0.304974,-0.073454
267,4.450000,0.272827,-0.614162,-0.554152,-0.491209,-0.003752,0.179519,0.002223,0.000264,-0.051785,0.278943,-0.097002,0.854302,-0.045919,0.238160,-0.135471,0.880413,-0.003756,0.179518,0.002222,0.000000,-0.085933,0.271100,-0.087517,0.937758,-0.018653,0.281552,-0.104191,0.941301,-0.040844,0.303107,-0.074923,0.938316,,,,,,,-0.051945,0.279473,-0.097321,-0.045961,0.237773,-0.135760,,,,-0.085785,0.270963,-0.087346,-0.018573,0.281450,-0.103982,-0.040870,0.303203,-0.074696
268,4.466667,0.274641,-0.616508,-0.552007,-0.489672,-0.003783,0.178407,0.001767,0.000271,-0.051971,0.277023,-0.098187,0.853041,-0.046122,0.235942,-0.136341,0.872652,-0.003787,0.178406,0.001765,0.000000,-0.086106,0.269236,-0.088607,0.941170,-0.018848,0.279593,-0.105431,0.943578,-0.041021,0.301365,-0.076310,0.936309,,,,,,,-0.052071,0.277534,-0.098460,-0.046192,0.235533,-0.136638,,,,-0.085982,0.269096,-0.088464,-0.018768,0.279521,-0.105232,-0.041057,0.301473,-0.076082
269,4.483333,0.277157,-0.619074,-0.550044,-0.487220,-0.003577,0.177585,0.001391,0.000268,-0.052177,0.275171,-0.099371,0.853041,-0.046289,0.233761,-0.137160,0.872652,-0.003581,0.177585,0.001390,0.000000,-0.086276,0.267388,-0.089662,0.941170,-0.019072,0.277758,-0.106693,0.943578,-0.041250,0.299738,-0.077733,0.936309,,,,,,,-0.052308,0.275745,-0.099714,-0.046332,0.233341,-0.137439,,,,-0.086136,0.267250,-0.089490,-0.019007,0.277667,-0.106494,-0.041282,0.299813,-0.077484
270,4.500000,0.278871,-0.621550,-0.547476,-0.485980,-0.003489,0.176523,0.001105,0.000268,-0.052115,0.273293,-0.100429,0.834004,-0.046268,0.231569,-0.137879,0.874858,-0.003492,0.176523,0.001103,0.000000,-0.086211,0.265603,-0.090635,0.935707,-0.019014,0.275805,-0.107793,0.943758,-0.041165,0.298033,-0.079002,0.934515,,,,,,,-0.052214,0.273839,-0.100793,-0.046308,0.231153,-0.138153,,,,-0.086089,0.265488,-0.090440,-0.018942,0.275724,-0.107597,-0.041221,0.298101,-0.078755
271,4.516667,0.279129,-0.624536,-0.544632,-0.485200,-0.003376,0.175347,0.000902,0.000364,-0.051892,0.271512,-0.101256,0.825755,-0.046256,0.229490,-0.138404,0.846887,-0.003379,0.175347,0.000901,0.000000,-0.085993,0.264007,-0.091337,0.900859,-0.018798,0.273861,-0.108706,0.935003,-0.040819,0.296376,-0.080038,0.946639,,,,,,,-0.051987,0.272071,-0.101662,-0.046166,0.229020,-0.138787,,,,-0.085990,0.264023,-0.090941,-0.018681,0.273769,-0.108493,-0.040934,0.296363,-0.079859
272,4.533333,0.278812,-0.627168,-0.541755,-0.485207,-0.003242,0.174045,0.000659,0.000369,-0.051443,0.269805,-0.102028,0.825755,-0.046050,0.227531,-0.138924,0.846887,-0.003246,0.174045,0.000658,0.000000,-0.085565,0.262521,-0.092019,0.900859,-0.018348,0.271955,-0.109533,0.935003,-0.040226,0.294747,-0.080976,0.946639,,,,,,,-0.051612,0.270256,-0.102476,-0.045878,0.227053,-0.139315,,,,-0.085393,0.262731,-0.091560,-0.018290,0.271843,-0.109373,-0.040460,0.294676,-0.080756
273,4.550000,0.279546,-0.629237,-0.539235,-0.484913,-0.003146,0.172917,0.000372,0.000377,-0.051139,0.268144,-0.102906,0.819198,-0.045854,0.225626,-0.139536,0.841130,-0.003150,0.172916,0.000371,0.000000,-0.085277,0.261003,-0.092846,0.869982,-0.018041,0.270168,-0.110430,0.942190,-0.039860,0.293191,-0.082014,0.914008,,,,,,,-0.051316,0.268637,-0.103404,-0.045723,0.225132,-0.139915,,,,-0.085059,0.261173,-0.092406,-0.017980,0.270053,-0.110239,-0.040095,0.293136,-0.081768
274,4.566667,0.280277,-0.631266,-0.536974,-0.484362,-0.003020,0.171863,0.000020,0.000391,-0.050905,0.266550,-0.103803,0.819198,-0.045719,0.223802,-0.140179,0.841130,-0.003024,0.171862,0.000019,0.000000,-0.085049,0.259532,-0.093680,0.869982,-0.017807,0.268469,-0.111359,0.942190,-0.039567,0.291703,-0.083069,0.914008,,,,,,,-0.051100,0.267036,-0.104311,-0.045582,0.223285,-0.140558,,,,-0.084833,0.259714,-0.093243,-0.017748,0.268374,-0.111173,-0.039784,0.291647,-0.082803
275,4.583333,0.281219,-0.633449,-0.534426,-0.483785,-0.002794,0.170918,-0.000208,0.000361,-0.050543,0.264988,-0.104654,0.831473,-0.045452,0.221983,-0.140740,0.846928,-0.002798,0.170918,-0.000209,0.000000,-0.084696,0.258103,-0.094469,0.877308,-0.017445,0.266792,-0.112236,0.956929,-0.039149,0.290259,-0.084096,0.911715,,,,,,,-0.050694,0.265472,-0.105097,-0.045307,0.221496,-0.141082,,,,-0.084485,0.258296,-0.094070,-0.017417,0.266688,-0.112102,-0.039381,0.290174,-0.083844
276,4.600000,0.281207,-0.636205,-0.531646,-0.483238,-0.002498,0.169847,-0.000557,0.000333,-0.050092,0.263384,-0.105551,0.831473,-0.045224,0.220118,-0.141355,0.846928,-0.002502,0.169847,-0.000559,0.000000,-0.084252,0.256694,-0.095259,0.877308,-0.017002,0.265015,-0.113205,0.956929,-0.038569,0.288752,-0.085185,0.911715,,,,,,,-0.050330,0.263884,-0.106009,-0.045098,0.219626,-0.141683,,,,-0.084067,0.256797,-0.094910,-0.017033,0.264987,-0.112962,-0.038610,0.288669,-0.084991
277,4.616667,0.281045,-0.638145,-0.529323,-0.483324,-0.002236,0.168660,-0.000880,0.000333,-0.049556,0.261863,-0.106294,0.819445,-0.044869,0.218408,-0.141892,0.849165,-0.002239,0.168660,-0.000882,0.000000,-0.083734,0.255346,-0.095948,0.897345,-0.016465,0.263337,-0.113976,0.943961,-0.037928,0.287286,-0.086058,0.945749,,,,,,,-0.049824,0.262369,-0.106734,-0.044716,0.217922,-0.142215,,,,-0.083554,0.255461,-0.095597,-0.016496,0.263291,-0.113759,-0.037962,0.287198,-0.085863
278,4.633333,0.280485,-0.640084,-0.527366,-0.483225,-0.001832,0.167402,-0.001201,0.000399,-0.048975,0.260345,-0.106922,0.819445,-0.044498,0.216729,-0.142350,0.849165,-0.001835,0.167401,-0.001203,0.000000,-0.083160,0.253993,-0.096500,0.897345,-0.015891,0.261669,-0.114660,0.943961,-0.037226,0.285808,-0.086807,0.945749,,,,,,,-0.049225,0.260493,-0.107010,-0.044391,0.216250,-0.142766,,,,-0.082959,0.254214,-0.096278,-0.015904,0.261731,-0.114488,-0.037271,0.285857,-0.086697
279,4.650000,0.281523,-0.641511,-0.525220,-0.483066,-0.001596,0.166576,-0.001366,0.000382,-0.048537,0.259018,-0.107616,0.921933,-0.044094,0.215207,-0.142807,0.847804,-0.001600,0.166576,-0.001367,0.000000,-0.082738,0.252770,-0.097184,0.906218,-0.015445,0.260255,-0.115337,0.956728,-0.036766,0.284572,-0.087629,0.975876,,,,,,,-0.048793,0.259178,-0.107696,-0.043968,0.214758,-0.143199,,,,-0.082536,0.252994,-0.096961,-0.015474,0.260302,-0.115173,-0.036808,0.284591,-0.087544
280,4.666667,0.282829,-0.642934,-0.523112,-0.482698,-0.001263,0.165943,-0.001496,0.000380,-0.048056,0.257817,-0.108302,0.921933,-0.043622,0.213804,-0.143241,0.847804,-0.001267,0.165942,-0.001498,0.000000,-0.082269,0.251654,-0.097859,0.906218,-0.014958,0.258984,-0.116006,0.956728,-0.036280,0.283475,-0.088451,0.975876,,,,,,,-0.048349,0.258307,-0.108751,-0.043589,0.213244,-0.143560,,,,-0.082095,0.251747,-0.097539,-0.014829,0.259103,-0.115728,-0.036322,0.283331,-0.088281
281,4.683333,0.282441,-0.644720,-0.521913,-0.481841,-0.000665,0.164669,-0.001752,0.000343,-0.047569,0.256249,-0.108761,0.944661,-0.043302,0.212106,-0.143556,0.866828,-0.000669,0.164668,-0.001754,0.000000,-0.081766,0.250184,-0.098210,0.913247,-0.014489,0.257331,-0.116554,0.963882,-0.035697,0.281956,-0.089032,0.971608,,,,,,,-0.047777,0.256315,-0.108797,-0.043205,0.211717,-0.143907,,,,-0.081563,0.250406,-0.098037,-0.014524,0.257378,-0.116422,-0.035753,0.282013,-0.088951
282,4.700000,0.281709,-0.645851,-0.520845,-0.481910,-0.000299,0.163589,-0.002009,0.000231,-0.047081,0.255101,-0.109129,0.944661,-0.042973,0.210884,-0.143849,0.866828,-0.000303,0.163589,-0.002010,0.000000,-0.081282,0.249147,-0.098527,0.913247,-0.014007,0.256080,-0.116962,0.963882,-0.035117,0.280812,-0.089460,0.971608,,,,,,,-0.047415,0.255127,-0.109319,,,,,,,-0.081081,0.249207,-0.098412,-0.013830,0.256122,-0.116824,-0.035162,0.280685,-0.089524
283,4.716667,0.280818,-0.647383,-0.519374,-0.481963,0.000114,0.162352,-0.002205,0.000242,-0.046511,0.253748,-0.109494,0.891565,-0.042610,0.209426,-0.144104,0.000000,0.000110,0.162352,-0.002207,0.000000,-0.080717,0.247941,-0.098825,0.964222,-0.013446,0.254591,-0.117379,0.956567,-0.034428,0.279468,-0.089910,0.955298,,,,,,,-0.046903,0.253718,-0.109678,,,,,,,-0.080590,0.247882,-0.098797,-0.013350,0.254620,-0.117237,-0.034260,0.279527,-0.089896
284,4.733333,0.280306,-0.649135,-0.517582,-0.481831,0.000567,0.160992,-0.002249,0.000250,-0.045911,0.252138,-0.109813,0.891565,-0.042202,0.207675,-0.144263,0.000000,0.000563,0.160991,-0.002250,0.000000,-0.080121,0.246481,-0.099075,0.964222,-0.012855,0.252845,-0.117747,0.956567,-0.033718,0.277891,-0.090341,0.955298,,,,,,,-0.046307,0.252089,-0.109990,,,,,,,-0.080008,0.246425,-0.099051,-0.012758,0.252893,-0.117601,-0.033532,0.277948,-0.090335
285,4.750000,0.279629,-0.650856,-0.515035,-0.482631,0.000736,0.159346,-0.002204,0.000260,-0.045264,0.250300,-0.110136,0.891027,-0.041779,0.205682,-0.144408,0.000000,0.000732,0.159346,-0.002205,0.000000,-0.079503,0.244862,-0.099380,0.964708,-0.012203,0.250806,-0.118068,0.959236,-0.032940,0.276068,-0.090766,0.948197,,,,,,,-0.045661,0.250242,-0.110307,,,,,,,-0.079375,0.244803,-0.099369,-0.012124,0.250844,-0.117931,-0.032750,0.276146,-0.090744
286,4.766667,0.279749,-0.654030,-0.511599,-0.481925,0.001002,0.158080,-0.001922,0.000254,-0.044827,0.248334,-0.110513,0.894984,-0.041596,0.203420,-0.144422,0.000000,0.000998,0.158080,-0.001924,0.000000,-0.079067,0.243129,-0.099646,0.962366,-0.011780,0.248635,-0.118513,0.963766,-0.032357,0.274208,-0.091380,0.949736,,,,,,,-0.045214,0.248284,-0.110668,,,,,,,-0.078930,0.243068,-0.099644,-0.011711,0.248661,-0.118388,-0.032177,0.274293,-0.091352
287,4.783333,0.279072,-0.655501,-0.511240,-0.480698,0.001125,0.156681,-0.002217,0.000255,-0.045013,0.246754,-0.110827,0.894984,-0.041938,0.201769,-0.144658,0.000000,0.001121,0.156681,-0.002218,0.000000,-0.079219,0.241598,-0.099830,0.962366,-0.011994,0.247012,-0.118944,0.963766,-0.032456,0.272657,-0.091790,0.949736,,,,,,,-0.045409,0.246716,-0.110985,,,,,,,-0.079074,0.241540,-0.099821,-0.011921,0.247046,-0.118806,-0.032278,0.272718,-0.091780
288,4.800000,0.279760,-0.656902,-0.509233,-0.480516,0.001127,0.155575,-0.002117,0.000250,-0.044839,0.245196,-0.111172,0.904554,-0.041829,0.200044,-0.144784,0.000000,0.001123,0.155574,-0.002119,0.000000,-0.079057,0.240149,-0.100159,0.968484,-0.011818,0.245362,-0.119282,0.967612,-0.032245,0.271170,-0.092257,0.948087,,,,,,,-0.045190,0.245096,-0.111285,,,,,,,-0.078939,0.240109,-0.100177,-0.011774,0.245418,-0.119174,-0.032057,0.271255,-0.092234
289,4.816667,0.278611,-0.658188,-0.507843,-0.480895,0.001118,0.154186,-0.002239,0.000266,-0.044618,0.243791,-0.111405,0.904554,-0.041824,0.198566,-0.144938,0.000000,0.001114,0.154186,-0.002240,0.000000,-0.078842,0.238899,-0.100344,0.968484,-0.011605,0.243811,-0.119552,0.967612,-0.031899,0.269749,-0.092552,0.948087,,,,,,,-0.045017,0.243742,-0.111540,,,,,,,-0.078726,0.238825,-0.100351,-0.011533,0.243851,-0.119424,-0.031688,0.269832,-0.092537
290,4.833333,0.278027,-0.658981,-0.506365,-0.481705,0.001045,0.153000,-0.002194,0.000265,-0.044323,0.242572,-0.111540,0.897299,-0.041668,0.197279,-0.144993,0.000000,0.001041,0.152999,-0.002195,0.000000,-0.078570,0.237817,-0.100489,0.963034,-0.011306,0.242464,-0.119670,0.961798,-0.031525,0.268519,-0.092725,0.949747,,,,,,,-0.044705,0.242482,-0.111662,,,,,,,-0.078428,0.237779,-0.100502,-0.011258,0.242530,-0.119541,-0.031333,0.268581,-0.092719
