Format Version,1.23,Take Name,Specs_circumrshake_17_9_2027,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2021-09-17 11.05.12.282 AM,Total Frames in Take,660,Total Exported Frames,660,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
510,8.500000,68.201286,9.900485,36.365826,88.531227,221.378174,54.592564,0.092917,105.247711,371.148346,24.464478,0.950068,59.734978,356.136383,-6.235693,0.957194,63.692688,373.342712,81.208633,0.963451,69.208427,366.567017,25.454306,0.974953,36.815247,358.499847,29.647209,0.964540,88.531845,221.370743,54.596073,0.000000,-9.365965,-2.397591,4.387707,85.475182,194.052673,23.792181,0.181978,175.847229,146.698608,-52.661556,0.000000,79.914505,205.479141,71.289063,0.963922,-2.644010,200.844864,71.205750,0.945142,166.457291,208.457794,72.898071,0.889532,17.563530,234.731079,57.679688,0.920129,201.788010,177.157486,-3.093088,0.940264,7.568844,140.614120,-53.071896,0.893912,141.267654,261.969421,48.870869,0.976909,-18.486374,170.521439,1.012726,0.944232,,,,79.842110,205.603012,71.304604,-2.753683,200.795715,71.389343,166.344528,208.345749,72.485779,17.300447,234.718216,57.860500,201.921600,176.959763,-3.080721,7.988414,140.555618,-53.096642,141.242722,262.056366,48.889503,-18.456667,170.740982,1.038820,105.327728,371.052399,24.308655,59.709839,356.271118,-6.133069,63.556828,373.392120,81.186882,69.263824,366.617615,25.520697,36.840843,358.360626,29.655951
511,8.516667,68.483147,9.973537,36.435036,88.718254,221.295029,54.592770,0.089755,105.210228,371.244659,25.243708,0.950068,59.741348,356.316498,-5.562112,0.957194,63.615894,373.080566,81.971786,0.963451,69.177834,366.599823,26.186987,0.974953,36.795174,358.458740,30.317764,0.964540,88.718880,221.287567,54.596237,0.000000,-9.326180,-2.396127,4.385091,85.545288,194.003159,23.861652,0.179146,175.913635,146.697906,-52.626633,0.000000,79.986008,205.396851,71.366577,0.963922,-2.572715,200.766678,71.281509,0.945142,166.528976,208.370117,72.976105,0.889532,17.636240,234.661316,57.778679,0.920129,201.856796,177.121002,-3.037441,0.940264,7.634945,140.621994,-53.038223,0.893912,141.341537,261.899689,48.986626,0.976909,-18.417820,170.492920,1.067670,0.944232,,,,79.908783,205.535355,71.367165,-2.682020,200.708481,71.470863,166.416840,208.257217,72.560455,17.389820,234.664398,57.968155,201.988052,176.917221,-3.030321,8.057396,140.553360,-53.064583,141.305389,261.984955,49.023129,-18.390221,170.709610,1.086656,105.284264,371.148743,25.093287,59.710896,356.432800,-5.439592,63.494354,373.123840,81.971924,69.232796,366.674438,26.239111,36.818207,358.320496,30.293411
512,8.533333,68.675430,9.919758,36.490517,88.638435,221.161545,54.851234,0.099691,105.245018,371.204926,26.051029,0.951711,59.806297,356.409363,-4.863087,0.957085,63.581818,372.862915,82.734016,0.967749,69.209053,366.575806,26.933638,0.973419,36.817074,358.437286,30.995865,0.964435,88.639053,221.154083,54.854679,0.000000,-9.264356,-2.410654,4.396732,85.505135,193.917130,24.015923,0.181054,175.901535,146.715576,-52.503307,0.000000,79.932785,205.258606,71.531807,0.960355,-2.624802,200.608612,71.423828,0.943442,166.474670,208.251022,73.163345,0.888728,17.578907,234.522568,57.961678,0.922290,201.826569,177.091827,-2.875930,0.939380,7.624388,140.599518,-52.958008,0.892796,141.279541,261.800171,49.225704,0.975119,-18.447361,170.406204,1.174170,0.945182,,,,79.855247,205.418213,71.516800,-2.739078,200.539764,71.610481,166.367416,208.139160,72.745972,17.328690,234.532349,58.170750,201.958725,176.873993,-2.868740,8.052675,140.537857,-52.985756,141.235031,261.882172,49.263523,-18.414043,170.614960,1.193548,105.321884,371.106293,25.894934,59.779816,356.547211,-4.737007,63.451759,372.913574,82.712021,69.272202,366.634583,26.993759,36.833668,358.288910,30.987478
513,8.550000,68.900734,9.795044,36.518974,88.442841,220.966721,55.053467,0.097638,105.362831,371.093506,26.877039,0.950002,59.935432,356.506531,-4.152615,0.952829,63.632088,372.601105,83.514534,0.964680,69.317307,366.527740,27.696333,0.973716,36.905277,358.433075,31.685669,0.962614,88.443443,220.959244,55.056881,0.000000,-9.175891,-2.439466,4.429255,85.363503,193.789886,24.207651,0.177185,175.821091,146.762573,-52.346519,0.000000,79.764641,205.055557,71.738449,0.955481,-2.789907,200.352890,71.589890,0.942643,166.303940,208.100891,73.409676,0.888696,17.397516,234.300201,58.187508,0.918446,201.706558,177.079926,-2.662513,0.936279,7.548116,140.539490,-52.878841,0.891602,141.084198,261.670227,49.543217,0.974828,-18.564657,170.247192,1.287989,0.946930,,,,79.682648,205.219742,71.764793,-2.910257,200.300934,71.761314,166.202011,207.972275,72.989845,17.157618,234.304520,58.414494,201.836288,176.860046,-2.654384,7.976736,140.490875,-52.920155,141.032257,261.768494,49.555519,-18.526852,170.429352,1.303912,105.444504,370.999908,26.729021,59.908947,356.628906,-4.025577,63.506119,372.643524,83.495590,69.367989,366.594330,27.743780,36.925434,358.295013,31.678122
514,8.566667,69.212807,9.587325,36.536995,88.041260,220.763779,55.070133,0.099399,105.497093,370.986877,27.746870,0.950395,60.071739,356.719727,-3.434151,0.950301,63.681236,372.320007,84.325951,0.965054,69.435555,366.534943,28.484213,0.976532,36.990894,358.524780,32.377853,0.959220,88.041832,220.756256,55.073505,0.000000,-9.099534,-2.479093,4.485492,85.148315,193.692413,24.285444,0.175130,175.696869,146.861481,-52.281590,0.000000,79.512283,204.890671,71.827782,0.957498,-3.037050,200.099258,71.629578,0.948527,166.047363,208.027115,73.548607,0.892096,17.120808,234.085556,58.281666,0.922119,201.523468,177.142548,-2.544852,0.932074,7.430985,140.457748,-52.910751,0.892728,140.782425,261.600006,49.737984,0.967818,-18.742308,170.067337,1.280574,0.952852,,,,79.433243,205.039871,71.847610,-3.136499,200.043900,71.801147,165.949722,207.917358,73.142761,16.883205,234.098297,58.482738,201.659866,176.907684,-2.552540,7.856471,140.415298,-52.946484,140.703156,261.696106,49.770451,-18.711172,170.251740,1.304934,105.585503,370.883667,27.602293,60.031219,356.859528,-3.298753,63.553841,372.375488,84.310791,69.484764,366.601929,28.527868,37.021194,358.365662,32.358559
515,8.583333,69.517410,9.482191,36.609867,87.869415,220.718842,55.100552,0.104220,105.565834,371.068176,28.639919,0.949392,60.179359,357.031708,-2.701964,0.952370,63.648590,372.142151,85.149445,0.963447,69.497391,366.658356,29.287130,0.976346,37.035553,358.668365,33.077465,0.965199,87.869972,220.711319,55.103886,0.000000,-9.071612,-2.514107,4.533848,84.962143,193.646576,24.175886,0.177825,175.590134,146.934296,-52.369614,0.000000,79.293373,204.818161,71.720596,0.958551,-3.251374,199.950150,71.481392,0.949112,165.824646,208.034210,73.483551,0.893112,16.881184,233.961166,58.158268,0.922476,201.365204,177.216934,-2.607096,0.937037,7.330641,140.374557,-53.080830,0.891989,140.521149,261.594330,49.685173,0.971506,-18.895626,169.935379,1.111506,0.950153,,,,79.224365,204.967880,71.738304,-3.351763,199.906693,71.653076,165.724274,207.914551,73.085564,16.642269,233.957169,58.355946,201.503281,177.006287,-2.604130,7.760214,140.338242,-53.108944,140.431198,261.663971,49.692127,-18.864679,170.130173,1.140611,105.648567,370.979095,28.478073,60.158573,357.166168,-2.568607,63.511490,372.189819,85.131821,69.567062,366.704285,29.331758,37.041031,358.529297,33.078972
516,8.600000,69.933571,9.440888,36.706036,87.764168,220.671661,54.782146,0.088073,105.522667,371.214264,29.487715,0.952335,60.191429,357.419495,-2.040859,0.962690,63.503696,371.866760,85.928108,0.966145,69.452690,366.803680,30.036652,0.974478,36.983295,358.788879,33.708126,0.966564,87.764717,220.664108,54.785423,0.000000,-9.145874,-2.544967,4.517271,84.866493,193.607147,23.993830,0.187342,175.529297,146.778580,-52.439293,0.927914,79.172508,204.840881,71.520882,0.968563,-3.373057,199.989044,71.240242,0.942963,165.703400,208.041901,73.329704,0.889112,16.773991,233.978928,57.885117,0.911725,201.281693,177.119888,-2.700793,0.955377,7.268906,140.251526,-53.239285,0.881192,140.424393,261.576477,49.447987,0.951887,-18.982708,169.887115,0.899900,0.942324,175.431488,146.533096,-52.323906,79.124474,204.956802,71.529144,-3.451068,199.881897,71.425934,165.623123,207.959259,72.901375,16.538012,233.949356,58.146111,201.434067,177.062225,-2.773734,7.729740,140.289261,-53.349079,140.306564,261.719177,49.500843,-18.938009,170.113113,0.887733,105.605782,371.125824,29.340700,60.173557,357.535645,-1.948835,63.378223,371.909821,85.900879,69.496147,366.865112,30.105637,37.000080,358.656830,33.721375
517,8.616667,70.192802,9.472235,36.821224,87.824966,220.656464,54.698822,0.097913,105.445953,371.341064,30.165279,0.948009,60.184097,357.645752,-1.506031,0.954127,63.331760,371.669647,86.537445,0.965277,69.380402,366.885071,30.632175,0.974950,36.914513,358.813995,34.210125,0.960460,87.825516,220.648895,54.702061,0.000000,-9.128036,-2.575516,4.522128,84.826393,193.591339,23.821543,0.185469,175.536270,146.801529,-52.579464,0.927882,79.106140,204.809494,71.349121,0.971867,-3.438450,199.943863,71.024643,0.942459,165.635559,208.024521,73.203308,0.886580,16.709723,233.941223,57.690308,0.913452,201.258057,177.131866,-2.818434,0.954585,7.277421,140.246414,-53.467789,0.883496,140.359787,261.562195,49.325100,0.952666,-19.006960,169.860947,0.667047,0.942763,175.440155,146.572113,-52.433372,79.057411,204.910629,71.356728,-3.510607,199.839874,71.216873,165.556168,207.931473,72.766434,16.475649,233.915649,57.944088,201.412582,177.077347,-2.896864,7.728004,140.287033,-53.579582,140.239670,261.702972,49.365082,-18.961433,170.084961,0.654457,105.534210,371.237610,30.007957,60.159645,357.777374,-1.380573,63.203773,371.721863,86.523804,69.413277,366.958954,30.691336,36.945721,358.659576,34.196342
518,8.633333,70.421738,9.394094,36.818195,87.624161,220.478653,54.521374,0.083864,105.451286,371.236816,30.596025,0.948009,60.184734,357.726807,-1.148093,0.954127,63.314274,371.395508,86.951881,0.965277,69.379776,366.825928,31.030443,0.974950,36.901928,358.782990,34.562943,0.960460,87.624710,220.471069,54.524586,0.000000,-9.059758,-2.612683,4.538382,84.735649,193.492569,23.753330,0.182174,175.508911,146.827515,-52.648693,0.927882,78.982796,204.652496,71.290680,0.971867,-3.559731,199.755722,70.911270,0.942459,165.509857,207.898376,73.200226,0.886580,16.583391,233.776489,57.629036,0.913452,201.189438,177.109009,-2.836628,0.954585,7.253133,140.209198,-53.645008,0.883496,140.227829,261.454529,49.370079,0.952666,-19.074799,169.749832,0.509003,0.942763,175.418777,146.592819,-52.488773,78.940865,204.760223,71.294098,-3.637421,199.628235,71.090759,165.440750,207.814713,72.750748,16.349760,233.739685,57.877529,201.341003,177.056747,-2.907361,7.693202,140.271606,-53.743042,140.105026,261.587830,49.405750,-19.031160,169.981277,0.500265,105.532333,371.148590,30.443451,60.171036,357.834351,-1.053982,63.190876,371.436859,86.948738,69.427963,366.896912,31.088440,36.909813,358.651276,34.566540
519,8.650000,70.485291,9.285994,36.765759,87.369843,220.287643,54.603371,0.090513,105.505302,371.031342,30.818914,0.951502,60.203804,357.646027,-0.928178,0.964114,63.381031,371.223511,87.184196,0.967454,69.424789,366.695068,31.257040,0.974117,36.931057,358.716309,34.788998,0.966997,87.370377,220.280060,54.606575,0.000000,-8.943314,-2.668383,4.547818,84.597733,193.353745,23.737642,0.182313,175.457062,146.871948,-52.673813,0.925510,78.796951,204.415573,71.292091,0.971089,-3.743619,199.493698,70.825623,0.941634,165.321167,207.684723,73.289085,0.884402,16.401142,233.547592,57.631119,0.914237,201.081482,177.060577,-2.776567,0.956193,7.204361,140.202896,-53.840813,0.886211,140.044510,261.281067,49.543797,0.953819,-19.183479,169.625549,0.348266,0.941079,175.382553,146.630997,-52.487999,78.759354,204.548080,71.294418,-3.816764,199.365814,71.018677,165.241760,207.613510,72.826683,16.155787,233.489517,57.863708,201.241776,177.006500,-2.853048,7.622869,140.310211,-53.955444,139.930313,261.394714,49.575329,-19.138145,169.824371,0.356450,105.594826,370.931946,30.667980,60.190357,357.778870,-0.833110,63.255772,371.278534,87.164185,69.456825,366.758820,31.322210,36.948204,358.563995,34.799778
520,8.666667,70.554703,9.255774,36.724701,87.302414,220.101135,54.614105,0.100556,105.536743,370.857483,30.985920,0.949580,60.209881,357.540192,-0.753563,0.959020,63.440292,371.018707,87.372063,0.965434,69.453285,366.547180,31.437029,0.975843,36.955444,358.588348,34.976185,0.961585,87.302940,220.093552,54.617302,0.000000,-8.863458,-2.710168,4.558349,84.522629,193.222946,23.708155,0.186585,175.448502,146.873749,-52.704700,0.921683,78.685684,204.217194,71.273857,0.965562,-3.853105,199.271713,70.743416,0.939289,165.207535,207.509003,73.335274,0.881363,16.290762,233.349777,57.610050,0.914242,201.029510,177.000732,-2.747947,0.953587,7.198617,140.156860,-53.997414,0.888251,139.931519,261.130737,49.646748,0.958959,-19.235380,169.496689,0.214094,0.948977,175.369171,146.635376,-52.521439,78.635445,204.330597,71.266182,-3.925896,199.154648,70.940842,165.137085,207.431030,72.872292,16.044481,233.318451,57.855602,201.188126,176.953827,-2.836163,7.637239,140.229156,-54.118309,139.811768,261.242828,49.693077,-19.193855,169.710495,0.221296,105.631195,370.766785,30.831924,60.188702,357.688873,-0.624585,63.309544,371.080811,87.369896,69.505539,366.580627,31.466648,36.960732,358.434753,34.973724
521,8.683333,70.641548,9.298051,36.736401,87.381958,219.981537,54.575840,0.103962,105.499962,370.788147,31.180147,0.949465,60.181507,357.485443,-0.577442,0.950508,63.406528,370.829926,87.568779,0.963808,69.419823,366.449646,31.626556,0.982809,36.928265,358.460541,35.155155,0.961580,87.382484,219.973953,54.579021,0.000000,-8.806044,-2.731007,4.554354,84.520988,193.132538,23.621588,0.185410,175.474548,146.858994,-52.804165,0.922261,78.666580,204.079025,71.196152,0.968934,-3.872067,199.135162,70.630203,0.939803,165.187714,207.367630,73.292900,0.881310,16.277090,233.226151,57.538548,0.912703,201.037430,176.935410,-2.807693,0.953133,7.225081,140.145630,-54.165909,0.884829,139.921143,261.013519,49.648941,0.957391,-19.228607,169.431274,0.065286,0.945517,175.399750,146.597061,-52.674263,78.613396,204.205978,71.200851,-3.952285,199.012222,70.815987,165.119766,207.290970,72.850113,16.036373,233.203247,57.790699,201.192612,176.897873,-2.885346,7.669064,140.200714,-54.281315,139.794708,261.128784,49.706501,-19.184490,169.656097,0.071012,105.551216,370.700134,31.036648,60.165470,357.613159,-0.436668,63.283257,370.876556,87.554352,69.502449,366.499268,31.644028,36.933754,358.324554,35.154903
522,8.700000,70.780029,9.218975,36.752815,87.187317,219.841446,54.505421,0.096745,105.504486,370.683197,31.494390,0.952805,60.192993,357.513580,-0.328574,0.951520,63.370304,370.637054,87.852570,0.964480,69.418816,366.387238,31.904087,0.974684,36.915070,358.428802,35.389557,0.958852,87.187836,219.833847,54.508587,0.000000,-8.748401,-2.766509,4.540018,84.509308,193.060699,23.500307,0.187289,175.505524,146.851074,-52.913338,0.923400,78.625618,203.959656,71.082184,0.965576,-3.913410,199.028976,70.457512,0.939598,165.145874,207.232895,73.238548,0.883921,16.249456,233.130203,57.413681,0.910893,201.040482,176.872665,-2.869662,0.955797,7.255949,140.164825,-54.391346,0.884933,139.902863,260.906677,49.632790,0.953606,-19.228563,169.399277,-0.147592,0.940943,175.430649,146.584488,-52.782177,78.570061,204.085571,71.086533,-3.999412,198.894989,70.639236,165.082062,207.148605,72.786430,16.010283,233.116028,57.677570,201.198120,176.840744,-2.943093,7.701882,140.223358,-54.489147,139.767303,261.022675,49.683804,-19.177168,169.629684,-0.156390,105.586533,370.580994,31.358519,60.156147,357.651581,-0.197426,63.240440,370.694489,87.847618,69.490654,366.457886,31.914343,36.927883,358.264709,35.389057
523,8.716667,70.944290,9.198228,36.739658,87.216087,219.695145,54.408691,0.094187,105.593895,370.593750,31.822889,0.952689,60.273907,357.533142,-0.032842,0.960054,63.465042,370.405670,88.184769,0.964297,69.506485,366.311737,32.223888,0.976498,36.999767,358.356964,35.689934,0.972690,87.216599,219.687531,54.411835,0.000000,-8.672383,-2.816176,4.527731,84.430367,192.962967,23.421406,0.186142,175.490799,146.848206,-52.973026,0.923841,78.505234,203.798767,71.012558,0.964369,-4.033580,198.875641,70.307892,0.938944,165.023773,207.062103,73.250244,0.886851,16.143591,232.992615,57.327614,0.913354,200.983643,176.800781,-2.866548,0.954535,7.242098,140.177567,-54.609573,0.886173,139.806061,260.769470,49.693829,0.951962,-19.288309,169.341614,-0.350349,0.941216,175.425644,146.585495,-52.833229,78.455551,203.932327,71.015266,-4.112847,198.745880,70.499001,164.952042,206.973175,72.812302,15.902707,232.966232,57.575405,201.137817,176.762558,-2.955108,7.681559,140.250015,-54.704086,139.657211,260.882782,49.737663,-19.226437,169.568420,-0.354591,105.650856,370.525757,31.655725,60.273048,357.653107,0.072673,63.329056,370.448029,88.174316,69.583572,366.324707,32.276100,37.002586,358.249603,35.709976
524,8.733333,71.041222,9.074687,36.704468,87.041115,219.545914,54.494297,0.092295,105.759239,370.438873,32.151485,0.953474,60.414337,357.530426,0.269186,0.956497,63.622711,370.255157,88.507622,0.966489,69.662300,366.236908,32.541054,0.977363,37.137421,358.349365,35.990284,0.966061,87.041618,219.538300,54.497429,0.000000,-8.587687,-2.859234,4.541195,84.309708,192.841797,23.420927,0.186594,175.440094,146.870483,-52.976559,0.925228,78.347160,203.605743,71.023705,0.963478,-4.189424,198.655212,70.253387,0.940232,164.862961,206.895569,73.327431,0.885386,15.985139,232.798157,57.337444,0.910561,200.887115,176.758316,-2.808172,0.958154,7.194884,140.144318,-54.742012,0.882481,139.643372,260.628693,49.831963,0.952805,-19.383951,169.219620,-0.458868,0.933346,175.378555,146.623108,-52.820118,78.295815,203.742447,71.019508,-4.261785,198.533615,70.446083,164.795929,206.805939,72.882843,15.750672,232.751541,57.603607,201.030045,176.722321,-2.887494,7.647995,140.199890,-54.854153,139.477463,260.717255,49.848476,-19.327337,169.480011,-0.450447,105.822067,370.349792,32.000645,60.398514,357.649414,0.395156,63.497253,370.301758,88.515038,69.727783,366.295197,32.563694,37.150478,358.214325,35.985264
525,8.750000,71.136978,8.971333,36.636227,86.939240,219.343338,54.587357,0.089758,105.960640,370.229889,32.458588,0.955435,60.572086,357.463470,0.581201,0.959337,63.853489,370.050415,88.836716,0.966173,69.855209,366.102692,32.861042,0.977923,37.315758,358.277954,36.315800,0.967463,86.939720,219.335724,54.590477,0.000000,-8.474777,-2.901816,4.547498,84.197906,192.689117,23.542206,0.182952,175.393250,146.887909,-52.879932,0.924273,78.198807,203.358185,71.161758,0.966829,-4.336119,198.391190,70.322365,0.941862,164.712219,206.662369,73.534134,0.885147,15.840210,232.563858,57.488049,0.910091,200.797668,176.682648,-2.634635,0.956131,7.150851,140.128525,-54.779564,0.886985,139.497696,260.436127,50.126171,0.952537,-19.473389,169.091278,-0.458505,0.940375,175.328171,146.640778,-52.717327,78.161354,203.485062,71.172096,-4.404982,198.273941,70.511024,164.648026,206.593277,73.084503,15.599063,232.509277,57.749210,200.947464,176.628372,-2.708117,7.578231,140.203064,-54.906631,139.343567,260.544861,50.147602,-19.419735,169.323593,-0.452487,106.029175,370.146851,32.316532,60.553646,357.578674,0.694548,63.725853,370.095093,88.841339,69.924919,366.155151,32.874748,37.323532,358.148468,36.326279
526,8.766667,71.142250,8.814558,36.565441,86.737724,219.075043,54.974415,0.090441,106.203270,369.902008,32.825470,0.955435,60.768208,357.267914,0.961617,0.959337,64.111046,369.853729,89.214996,0.966173,70.085793,365.882629,33.238113,0.977923,37.524067,358.155304,36.702438,0.967463,86.738182,219.067413,54.977535,0.000000,-8.317020,-2.946448,4.541649,84.094772,192.489304,23.809551,0.181936,175.350769,146.900177,-52.666985,0.924273,78.058105,203.026901,71.453613,0.966829,-4.476056,198.061264,70.535706,0.941862,164.569580,206.325562,73.903061,0.885147,15.709869,232.269440,57.811550,0.910091,200.715271,176.556488,-2.319744,0.956131,7.110000,140.144043,-54.717407,0.886985,139.372711,260.163361,50.623730,0.952537,-19.557304,168.956543,-0.337591,0.940375,175.260193,146.633987,-52.500874,78.016945,203.133835,71.467003,-4.559164,197.942719,70.709084,164.499954,206.252243,73.463768,15.476077,232.223267,58.069420,200.869308,176.530685,-2.402285,7.542345,140.231766,-54.835873,139.244370,260.285980,50.646431,-19.497108,169.169373,-0.330753,106.281258,369.815308,32.660919,60.766575,357.387268,1.068224,63.978455,369.900299,89.218498,70.142349,365.936279,33.278797,37.523708,358.022552,36.716080
527,8.783333,71.179451,8.681729,36.487469,86.610954,218.744949,55.409264,0.103159,106.461296,369.529999,33.316753,0.949582,60.976494,357.029510,1.471188,0.959994,64.398628,369.567383,89.728317,0.964860,70.333603,365.605347,33.746563,0.978009,37.753502,357.962128,37.224567,0.966633,86.611397,218.737320,55.412380,0.000000,-8.163230,-2.980135,4.536411,83.995926,192.261292,24.131088,0.189300,175.297165,146.877335,-52.413433,0.918357,77.930969,202.670776,71.799721,0.971159,-4.602656,197.708191,70.819344,0.943530,164.440994,205.962234,74.309494,0.887307,15.591033,231.950317,58.199234,0.912218,200.631851,176.397980,-1.971563,0.955831,7.057600,140.127914,-54.582119,0.885809,139.258270,259.862610,51.160023,0.955260,-19.641884,168.794266,-0.140909,0.944682,175.213760,146.604538,-52.305729,77.877846,202.802444,71.807709,-4.688687,197.576660,70.978966,164.368973,205.897888,73.875633,15.351643,231.927139,58.448292,200.792252,176.351334,-2.040794,7.507526,140.222275,-54.681980,139.112579,259.972931,51.208305,-19.572546,168.996460,-0.110640,106.531433,369.447113,33.172424,60.946499,357.164795,1.607783,64.268860,369.621674,89.712715,70.422455,365.639740,33.772255,37.754257,357.821136,37.222279
528,8.800000,71.283096,8.634571,36.437229,86.618858,218.443604,55.851181,0.103632,106.616547,369.244415,34.000435,0.954849,61.100868,356.845490,2.159286,0.951361,64.585258,369.231689,90.435417,0.964618,70.484955,365.357300,34.443790,0.975331,37.898720,357.742737,37.927116,0.964731,86.619293,218.435974,55.854286,0.000000,-7.984949,-2.999341,4.526839,83.979149,192.010330,24.506491,0.190493,175.302231,146.854599,-52.146839,0.923770,77.898483,202.271744,72.205200,0.964449,-4.635386,197.322037,71.180046,0.943996,164.407990,205.545105,74.755959,0.888881,15.566818,231.600967,58.674019,0.913443,200.622498,176.214706,-1.604112,0.954795,7.062703,140.131958,-54.396328,0.882391,139.239822,259.520416,51.765850,0.952745,-19.652792,168.631454,0.124589,0.946029,175.221512,146.564987,-52.014587,77.856049,202.373001,72.222244,-4.702539,197.193253,71.369774,164.327972,205.489700,74.312592,15.310350,231.554077,58.920387,200.776794,176.180206,-1.685791,7.521203,140.221481,-54.498604,139.098816,259.647217,51.804989,-19.597822,168.868912,0.127399,106.691048,369.151489,33.859810,61.064430,356.978394,2.297574,64.453331,369.284637,90.410728,70.568375,365.415802,34.471657,37.909107,357.591583,37.926308
529,8.816667,71.441681,8.627653,36.454521,86.683342,218.121597,56.362377,0.099220,106.690857,368.982910,34.942375,0.954845,61.185177,356.674500,3.051855,0.957904,64.641449,368.812195,91.363579,0.967539,70.559059,365.095215,35.363178,0.975750,37.971565,357.471527,38.814613,0.970146,86.683769,218.113953,56.365459,0.000000,-7.825684,-3.019426,4.492294,84.040306,191.813583,24.921127,0.190015,175.371674,146.823410,-51.819645,0.919182,77.944710,201.944214,72.645889,0.965229,-4.591398,197.042694,71.571396,0.940027,164.454880,205.162903,75.242966,0.883913,15.634939,231.345566,59.170467,0.910109,200.686218,176.027420,-1.183709,0.951228,7.129468,140.199448,-54.160236,0.882772,139.326187,259.216431,52.393898,0.953307,-19.593910,168.560211,0.429109,0.938263,175.285751,146.585495,-51.618366,77.893982,202.072906,72.631393,-4.653470,196.905930,71.758461,164.392639,205.064301,74.793503,15.392912,231.320862,59.435234,200.846603,175.993378,-1.289442,7.580251,140.259338,-54.274582,139.170975,259.317657,52.417244,-19.546949,168.802536,0.436679,106.756386,368.905212,34.793049,61.178486,356.776703,3.185479,64.516228,368.846161,91.358025,70.633698,365.155640,35.377071,37.963360,357.352661,38.821892
530,8.833333,71.604538,8.583587,36.485950,86.693306,217.760986,56.974236,0.104649,106.801018,368.673065,36.010696,0.952326,61.312725,356.483368,4.049868,0.952079,64.708710,368.360870,92.399300,0.964599,70.666763,364.804352,36.392769,0.978129,38.072414,357.188812,39.797195,0.966392,86.693733,217.753342,56.977299,0.000000,-7.626147,-3.040954,4.436613,84.105118,191.544342,25.452909,0.189011,175.434189,146.742340,-51.400608,0.911277,77.994675,201.511810,73.210114,0.967799,-4.545309,196.689392,72.076942,0.936150,164.506409,204.642380,75.861916,0.886660,15.718497,231.017410,59.807449,0.911294,200.749771,175.744141,-0.649085,0.953173,7.187218,140.280121,-53.848900,0.883226,139.438461,258.799225,53.191429,0.950798,-19.537844,168.472183,0.826927,0.941523,175.351746,146.420120,-51.276833,77.947838,201.630402,73.228432,-4.619908,196.532028,72.263756,164.429977,204.615646,75.415855,15.460198,230.944977,60.039707,200.918411,175.706543,-0.721424,7.623785,140.404572,-53.958923,139.317581,258.945618,53.243290,-19.483530,168.699173,0.842318,106.886383,368.593536,35.859844,61.290554,356.606750,4.194880,64.574997,368.407318,92.394615,70.741859,364.848267,36.402172,38.067795,357.054504,39.798458
