Format Version,1.23,Take Name,pinkhead_circum_005,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2022-02-09 11.14.46.665 AM,Total Frames in Take,476,Total Exported Frames,476,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
278,4.633333,0.415572,0.507847,0.195729,0.728753,0.088696,0.133033,0.043392,0.000112,0.207864,0.209625,-0.000997,0.989082,0.176806,0.225502,-0.045279,0.955710,0.088696,0.133037,0.043393,0.000000,0.198045,0.236674,0.021128,0.981030,0.212066,0.182998,-0.021723,0.954133,0.226444,0.187680,0.018089,0.975456,,,,0.207931,0.209736,-0.001117,0.176724,0.225477,-0.045365,,,,0.198060,0.236642,0.021184,0.212096,0.183079,-0.021577,0.226416,0.187545,0.018093
279,4.650000,0.421911,0.501695,0.194579,0.729679,0.090282,0.132916,0.045362,0.000108,0.210766,0.208303,0.002486,0.955854,0.180216,0.225029,-0.041837,0.969503,0.090282,0.132920,0.045363,0.000000,0.201170,0.235268,0.024810,0.983470,0.214742,0.181823,-0.018471,0.957465,0.228922,0.185924,0.021476,0.965412,,,,0.210856,0.208429,0.002362,0.180126,0.224981,-0.041905,,,,0.201191,0.235242,0.024865,0.214797,0.181920,-0.018316,0.228845,0.185772,0.021458
280,4.666667,0.430191,0.493349,0.194666,0.730512,0.091449,0.132906,0.046748,0.000111,0.213507,0.207021,0.006168,0.950284,0.183663,0.224869,-0.038198,0.969321,0.091449,0.132910,0.046748,0.000000,0.204107,0.233803,0.028794,0.983933,0.217281,0.180792,-0.015139,0.952077,0.231123,0.184086,0.025001,0.957392,,,,0.213639,0.207147,0.006046,0.183557,0.224843,-0.038277,,,,0.204114,0.233764,0.028843,0.217322,0.180874,-0.014992,0.231048,0.183944,0.025008
281,4.683333,0.439856,0.483690,0.195230,0.731065,0.092323,0.133103,0.047831,0.000092,0.216092,0.205804,0.009969,0.945071,0.187073,0.224957,-0.034400,0.966288,0.092323,0.133107,0.047832,0.000000,0.206892,0.232337,0.032968,0.984414,0.219662,0.179898,-0.011764,0.956917,0.233095,0.182234,0.028581,0.959755,,,,0.216200,0.205911,0.009858,0.186985,0.224917,-0.034467,,,,0.206912,0.232305,0.033021,0.219704,0.179985,-0.011640,0.233014,0.182113,0.028582
282,4.700000,0.448534,0.474697,0.196256,0.731412,0.093191,0.133300,0.048944,0.000096,0.218440,0.204758,0.013669,0.949546,0.190203,0.225087,-0.030681,0.971217,0.093191,0.133304,0.048945,0.000000,0.209379,0.231035,0.037014,0.983792,0.221866,0.179170,-0.008461,0.960656,0.234882,0.180625,0.032062,0.963772,,,,0.218561,0.204868,0.013552,0.190112,0.225062,-0.030747,,,,0.209389,0.231003,0.037069,0.221912,0.179233,-0.008324,0.234796,0.180509,0.032053
283,4.716667,0.455269,0.466927,0.198209,0.731726,0.094125,0.133310,0.050146,0.000083,0.220496,0.203923,0.017254,0.953374,0.192959,0.225191,-0.027095,0.976280,0.094125,0.133314,0.050147,0.000000,0.211461,0.229957,0.040880,0.985324,0.223893,0.178622,-0.005207,0.961964,0.236483,0.179354,0.035470,0.966650,,,,0.220599,0.204044,0.017155,0.192889,0.225160,-0.027151,,,,0.211469,0.229916,0.040921,0.223923,0.178686,-0.005072,0.236412,0.179242,0.035449
284,4.733333,0.461932,0.459104,0.200330,0.731923,0.094908,0.133434,0.051244,0.000098,0.222349,0.203202,0.020767,0.955414,0.195520,0.225400,-0.023561,0.968319,0.094908,0.133438,0.051245,0.000000,0.213322,0.228981,0.044674,0.987065,0.225733,0.178197,-0.002026,0.954287,0.237882,0.178204,0.038792,0.957713,,,,0.222473,0.203293,0.020676,0.195420,0.225363,-0.023629,,,,0.213345,0.228955,0.044712,0.225795,0.178297,-0.001885,0.237774,0.178076,0.038772
285,4.750000,0.469600,0.451199,0.202290,0.731419,0.095420,0.133760,0.052200,0.000091,0.223931,0.202573,0.024138,0.956951,0.197794,0.225808,-0.020072,0.972261,0.095420,0.133764,0.052201,0.000000,0.214955,0.228053,0.048383,0.987945,0.227261,0.177914,0.000965,0.959189,0.239003,0.177105,0.041893,0.964972,,,,0.224052,0.202667,0.024059,0.197704,0.225797,-0.020137,,,,0.214965,0.228016,0.048413,0.227310,0.177971,0.001110,0.238913,0.177002,0.041862
286,4.766667,0.477849,0.443190,0.205100,0.730189,0.095861,0.134043,0.052795,0.000079,0.225346,0.202029,0.027310,0.956951,0.199892,0.226369,-0.016704,0.972261,0.095861,0.134047,0.052796,0.000000,0.216390,0.227137,0.051947,0.987945,0.228655,0.177780,0.003705,0.959189,0.239978,0.176073,0.044724,0.964972,,,,0.225456,0.202111,0.027257,0.199809,0.226347,-0.016762,,,,0.216403,0.227113,0.051963,0.228700,0.177854,0.003820,0.239893,0.175963,0.044704
287,4.783333,0.485227,0.435630,0.207511,0.729191,0.096236,0.134412,0.053401,0.000081,0.226614,0.201533,0.030289,0.963251,0.201819,0.226864,-0.013541,0.974053,0.096236,0.134416,0.053402,0.000000,0.217669,0.226307,0.055264,0.992240,0.229911,0.177654,0.006306,0.963921,0.240826,0.175141,0.047394,0.964854,,,,0.226732,0.201601,0.030227,0.201734,0.226835,-0.013605,,,,0.217690,0.226274,0.055284,0.229953,0.177751,0.006428,0.240730,0.175038,0.047378
288,4.800000,0.490979,0.429305,0.209882,0.728414,0.096683,0.134690,0.054084,0.000079,0.227740,0.201153,0.033001,0.962579,0.203505,0.227270,-0.010680,0.972385,0.096683,0.134694,0.054085,0.000000,0.218765,0.225646,0.058242,0.989117,0.231066,0.177584,0.008719,0.959670,0.241613,0.174423,0.049858,0.964504,,,,0.227873,0.201229,0.032934,0.203421,0.227262,-0.010730,,,,0.218766,0.225619,0.058255,0.231105,0.177643,0.008839,0.241525,0.174323,0.049843
289,4.816667,0.496346,0.423901,0.212240,0.727257,0.097167,0.134963,0.054759,0.000077,0.228761,0.200906,0.035465,0.961924,0.204988,0.227745,-0.008032,0.975846,0.097167,0.134967,0.054760,0.000000,0.219756,0.225117,0.060966,0.993942,0.232117,0.177640,0.010896,0.965173,0.242356,0.173872,0.052061,0.965973,,,,0.228880,0.200985,0.035413,0.204905,0.227738,-0.008081,,,,0.219760,0.225095,0.060975,0.232163,0.177691,0.011017,0.242270,0.173771,0.052034
290,4.833333,0.501822,0.419131,0.214371,0.725637,0.097639,0.135290,0.055404,0.000075,0.229701,0.200744,0.037697,0.962954,0.206311,0.228297,-0.005562,0.977446,0.097640,0.135294,0.055405,0.000000,0.220692,0.224662,0.063473,0.994503,0.233059,0.177791,0.012836,0.967213,0.243055,0.173415,0.054001,0.968551,,,,0.229819,0.200811,0.037638,0.206228,0.228311,-0.005594,,,,0.220687,0.224645,0.063459,0.233105,0.177826,0.012954,0.242979,0.173316,0.053987
291,4.850000,0.506239,0.415335,0.215575,0.724394,0.098157,0.135686,0.056322,0.000085,0.230624,0.200624,0.039786,0.921402,0.207543,0.228742,-0.003274,0.974481,0.098157,0.135690,0.056323,0.000000,0.221642,0.224323,0.065772,0.977398,0.233957,0.177911,0.014702,0.971815,0.243774,0.173059,0.055857,0.956608,,,,0.230856,0.200831,0.039741,0.207442,0.228756,-0.003276,,,,0.221591,0.224269,0.065721,0.233981,0.177883,0.014809,0.243670,0.172920,0.055850
292,4.866667,0.510050,0.411869,0.217307,0.723181,0.098741,0.135871,0.057138,0.000096,0.231510,0.200481,0.041777,0.919773,0.208710,0.229099,-0.001103,0.968988,0.098741,0.135875,0.057140,0.000000,0.222506,0.223959,0.067955,0.980169,0.234865,0.177999,0.016488,0.963231,0.244493,0.172713,0.057634,0.947435,,,,0.231752,0.200683,0.041718,0.208587,0.229114,-0.001108,,,,0.222461,0.223922,0.067901,0.234916,0.177985,0.016625,0.244367,0.172546,0.057615
293,4.883333,0.512658,0.409487,0.218313,0.722386,0.099407,0.136061,0.058301,0.000083,0.232395,0.200397,0.043712,0.919773,0.209790,0.229354,0.000956,0.968988,0.099408,0.136064,0.058302,0.000000,0.223386,0.223732,0.070016,0.980169,0.235756,0.178070,0.018288,0.963231,0.245259,0.172492,0.059424,0.947435,,,,0.232633,0.200576,0.043711,0.209676,0.229354,0.000930,,,,0.223353,0.223686,0.069959,0.235790,0.178083,0.018387,0.245136,0.172347,0.059408
294,4.900000,0.515075,0.408032,0.218976,0.721289,0.100162,0.136219,0.059748,0.000082,0.233293,0.200369,0.045641,0.925745,0.210782,0.229619,0.003036,0.970709,0.100162,0.136223,0.059749,0.000000,0.224309,0.223569,0.072073,0.979888,0.236629,0.178182,0.020091,0.973601,0.246086,0.172347,0.061202,0.952150,,,,0.233544,0.200597,0.045633,0.210668,0.229587,0.003042,,,,0.224273,0.223532,0.072017,0.236676,0.178187,0.020171,0.245937,0.172182,0.061181
295,4.916667,0.517334,0.405900,0.219970,0.720572,0.100936,0.136430,0.061087,0.000134,0.234248,0.200353,0.047684,0.915090,0.211913,0.229899,0.005191,0.970446,0.100937,0.136433,0.061088,0.000000,0.225251,0.223421,0.074226,0.980941,0.237599,0.178305,0.022015,0.976728,0.246939,0.172212,0.063116,0.944188,,,,0.234503,0.200546,0.047621,0.211773,0.229880,0.005147,,,,0.225233,0.223368,0.074164,0.237660,0.178392,0.022253,0.246781,0.172005,0.063047
296,4.933333,0.520568,0.403397,0.220392,0.719519,0.101613,0.136860,0.062483,0.000156,0.235212,0.200323,0.049774,0.918586,0.213074,0.230267,0.007456,0.963134,0.101613,0.136863,0.062484,0.000000,0.226263,0.223238,0.076466,0.979047,0.238516,0.178448,0.023953,0.934865,0.247758,0.172021,0.065026,0.932646,,,,0.235465,0.200528,0.049716,0.212945,0.230246,0.007441,,,,0.226235,0.223177,0.076354,0.238570,0.178541,0.024236,0.247607,0.171805,0.064927
297,4.950000,0.524199,0.400366,0.220638,0.718499,0.102217,0.137396,0.063807,0.000096,0.236177,0.200249,0.051886,0.912421,0.214291,0.230639,0.009755,0.970718,0.102218,0.137399,0.063809,0.000000,0.227290,0.223001,0.078737,0.978892,0.239424,0.178559,0.025902,0.974562,0.248540,0.171762,0.066943,0.944826,,,,0.236439,0.200482,0.051885,0.214175,0.230630,0.009745,,,,0.227240,0.222966,0.078678,0.239458,0.178547,0.025997,0.248410,0.171586,0.066917
298,4.966667,0.526747,0.397355,0.221586,0.718015,0.102896,0.137755,0.065185,0.000090,0.237126,0.200194,0.054166,0.914389,0.215512,0.230926,0.012144,0.968025,0.102897,0.137758,0.065186,0.000000,0.228219,0.222810,0.081125,0.985458,0.240394,0.178655,0.028059,0.977338,0.249329,0.171569,0.069091,0.945414,,,,0.237374,0.200430,0.054182,0.215409,0.230882,0.012082,,,,0.228185,0.222764,0.081119,0.240406,0.178688,0.028143,0.249206,0.171391,0.069059
299,4.983333,0.529041,0.394648,0.222115,0.717658,0.103543,0.138196,0.066741,0.000101,0.238040,0.200188,0.056474,0.912456,0.216674,0.231222,0.014547,0.962692,0.103543,0.138200,0.066742,0.000000,0.229133,0.222694,0.083524,0.983488,0.241309,0.178775,0.030263,0.972613,0.250088,0.171438,0.071285,0.944964,,,,0.238308,0.200414,0.056479,0.216559,0.231196,0.014456,,,,0.229096,0.222641,0.083538,0.241317,0.178808,0.030367,0.249965,0.171259,0.071253
300,5.000000,0.531541,0.392157,0.223469,0.716756,0.104220,0.138427,0.068231,0.000100,0.238889,0.200180,0.058809,0.909358,0.217727,0.231544,0.017024,0.959192,0.104221,0.138431,0.068232,0.000000,0.229946,0.222525,0.085981,0.985255,0.242194,0.178936,0.032465,0.973039,0.250825,0.171304,0.073464,0.938610,,,,0.239158,0.200419,0.058853,0.217606,0.231483,0.016933,,,,0.229929,0.222468,0.085983,0.242217,0.179002,0.032548,0.250671,0.171117,0.073426
301,5.016667,0.533790,0.389653,0.224404,0.716158,0.104827,0.138699,0.069862,0.000118,0.239698,0.200123,0.061210,0.909358,0.218753,0.231785,0.019540,0.959192,0.104827,0.138702,0.069864,0.000000,0.230733,0.222337,0.088482,0.985255,0.243025,0.179020,0.034757,0.973039,0.251507,0.171131,0.075738,0.938610,,,,0.239985,0.200390,0.061272,0.218635,0.231715,0.019407,,,,0.230710,0.222266,0.088517,0.243027,0.179090,0.034850,0.251357,0.170936,0.075680
302,5.033333,0.535743,0.386966,0.225412,0.715840,0.105393,0.138912,0.071591,0.000124,0.240467,0.200000,0.063766,0.900855,0.219770,0.231933,0.022180,0.952238,0.105394,0.138915,0.071592,0.000000,0.231460,0.222099,0.091117,0.979240,0.243835,0.179024,0.037217,0.970858,0.252139,0.170900,0.078189,0.936970,,,,0.240759,0.200281,0.063846,0.219657,0.231845,0.022023,,,,0.231442,0.222015,0.091180,0.243828,0.179101,0.037297,0.251985,0.170714,0.078123
303,5.050000,0.538185,0.383883,0.226892,0.715200,0.105952,0.139119,0.073301,0.000119,0.241228,0.199880,0.066481,0.896681,0.220803,0.232150,0.025019,0.946939,0.105952,0.139123,0.073302,0.000000,0.232161,0.221820,0.093940,0.973408,0.244655,0.179073,0.039806,0.972131,0.252756,0.170651,0.080759,0.937309,,,,0.241523,0.200147,0.066547,0.220691,0.232066,0.024885,,,,0.232136,0.221749,0.093977,0.244645,0.179162,0.039889,0.252608,0.170450,0.080707
304,5.066667,0.540590,0.380398,0.228936,0.714596,0.106496,0.139324,0.074854,0.000118,0.241952,0.199805,0.069235,0.900834,0.221839,0.232423,0.027895,0.952833,0.106497,0.139328,0.074856,0.000000,0.232784,0.221568,0.096801,0.980764,0.245481,0.179184,0.042431,0.971120,0.253330,0.170446,0.083366,0.934903,,,,0.242242,0.200070,0.069292,0.221723,0.232355,0.027762,,,,0.232753,0.221512,0.096843,0.245479,0.179255,0.042522,0.253188,0.170236,0.083308
305,5.083333,0.543591,0.377532,0.230207,0.713430,0.106910,0.139670,0.076710,0.000109,0.242565,0.199781,0.071998,0.894642,0.222683,0.232782,0.030850,0.960429,0.106910,0.139674,0.076712,0.000000,0.233373,0.221355,0.099704,0.977909,0.246118,0.179359,0.045044,0.981374,0.253809,0.170278,0.085935,0.940450,,,,0.242880,0.200058,0.072037,0.222573,0.232741,0.030745,,,,0.233314,0.221296,0.099732,0.246095,0.179384,0.045110,0.253685,0.170076,0.085908
306,5.100000,0.545910,0.374676,0.232516,0.712416,0.107360,0.139828,0.078393,0.000114,0.243101,0.199821,0.074774,0.898214,0.223451,0.233152,0.033780,0.954386,0.107360,0.139832,0.078394,0.000000,0.233801,0.221199,0.102597,0.976425,0.246760,0.179598,0.047686,0.974935,0.254246,0.170203,0.088543,0.940207,,,,0.243398,0.200094,0.074834,0.223347,0.233081,0.033648,,,,0.233765,0.221123,0.102640,0.246737,0.179666,0.047756,0.254112,0.170009,0.088504
307,5.116667,0.549052,0.371097,0.234839,0.711111,0.107617,0.140213,0.080001,0.000125,0.243514,0.199915,0.077646,0.893105,0.224155,0.233672,0.036863,0.953058,0.107617,0.140216,0.080003,0.000000,0.234119,0.221055,0.105618,0.980143,0.247266,0.179936,0.050389,0.978378,0.254518,0.170144,0.091196,0.936478,,,,0.243827,0.200184,0.077757,0.224034,0.233622,0.036727,,,,0.234078,0.220988,0.105632,0.247256,0.179984,0.050460,0.254375,0.169942,0.091136
308,5.133333,0.551903,0.366959,0.237639,0.710121,0.107873,0.140672,0.081412,0.000116,0.243913,0.200089,0.080538,0.893105,0.224909,0.234261,0.039934,0.953058,0.107874,0.140676,0.081413,0.000000,0.234371,0.220993,0.108638,0.980143,0.247810,0.180351,0.053126,0.978378,0.254759,0.170170,0.093890,0.936478,,,,0.244220,0.200368,0.080617,0.224809,0.234195,0.039792,,,,0.234327,0.220913,0.108687,0.247781,0.180402,0.053200,0.254626,0.169985,0.093829
309,5.150000,0.554448,0.363674,0.240228,0.708956,0.108141,0.141079,0.083067,0.000118,0.244257,0.200326,0.083433,0.894415,0.225517,0.234860,0.043013,0.953649,0.108141,0.141083,0.083069,0.000000,0.234588,0.221006,0.111653,0.973990,0.248279,0.180813,0.055878,0.976305,0.254992,0.170282,0.096592,0.941113,,,,0.244556,0.200586,0.083524,0.225409,0.234821,0.042880,,,,0.234539,0.220945,0.111683,0.248261,0.180846,0.055947,0.254867,0.170089,0.096535
310,5.166667,0.555385,0.361795,0.242338,0.708466,0.108416,0.141346,0.085020,0.000122,0.244501,0.200652,0.086212,0.898148,0.225916,0.235352,0.045863,0.956158,0.108416,0.141350,0.085022,0.000000,0.234704,0.221206,0.114481,0.979157,0.248648,0.181260,0.058591,0.980228,0.255196,0.170557,0.099287,0.940745,,,,0.244813,0.200957,0.086316,0.225816,0.235294,0.045735,,,,0.234648,0.221133,0.114511,0.248621,0.181280,0.058666,0.255067,0.170364,0.099205
311,5.183333,0.556784,0.359638,0.245122,0.707508,0.108637,0.141707,0.086799,0.000119,0.244655,0.201139,0.089003,0.887984,0.226227,0.236066,0.048779,0.956966,0.108638,0.141711,0.086800,0.000000,0.234702,0.221511,0.117350,0.975758,0.248954,0.181920,0.061284,0.979264,0.255318,0.170975,0.101946,0.938398,,,,0.244952,0.201415,0.089101,0.226120,0.236019,0.048653,,,,0.234651,0.221465,0.117386,0.248944,0.181946,0.061344,0.255191,0.170767,0.101879
312,5.200000,0.558155,0.357687,0.248705,0.706165,0.108912,0.141956,0.088527,0.000135,0.244762,0.201718,0.091842,0.888325,0.226449,0.236878,0.051767,0.950731,0.108912,0.141959,0.088528,0.000000,0.234612,0.221866,0.120278,0.980110,0.249252,0.182704,0.064012,0.975900,0.255437,0.171492,0.104628,0.931105,,,,0.245074,0.202008,0.091977,0.226345,0.236800,0.051619,,,,0.234564,0.221811,0.120309,0.249226,0.182775,0.064072,0.255303,0.171264,0.104549
313,5.216667,0.560927,0.354984,0.252579,0.703954,0.109079,0.142415,0.090213,0.000099,0.244815,0.202348,0.094860,0.892942,0.226654,0.237899,0.055062,0.966252,0.109080,0.142419,0.090214,0.000000,0.234486,0.222181,0.123453,0.981165,0.249479,0.183635,0.066855,0.984127,0.255472,0.172006,0.107383,0.934676,,,,0.245136,0.202623,0.094933,0.226539,0.237855,0.055005,,,,0.234419,0.222155,0.123429,0.249477,0.183645,0.066918,0.255334,0.171791,0.107328
314,5.233333,0.563308,0.351385,0.256949,0.702275,0.109178,0.142872,0.091681,0.000078,0.244796,0.202922,0.097965,0.975461,0.226890,0.238853,0.058394,0.975208,0.109178,0.142875,0.091683,0.000000,0.234225,0.222450,0.126679,0.984119,0.249696,0.184500,0.069808,0.969572,0.255397,0.172467,0.110260,0.955742,,,,0.244889,0.202953,0.097976,0.226799,0.238864,0.058355,,,,0.234228,0.222511,0.126660,0.249764,0.184554,0.069894,0.255325,0.172311,0.110221
315,5.250000,0.564793,0.347593,0.261415,0.701320,0.109317,0.143384,0.093106,0.000127,0.244785,0.203572,0.101095,0.974174,0.227179,0.239803,0.061663,0.957717,0.109318,0.143388,0.093107,0.000000,0.233929,0.222848,0.129873,0.984320,0.249964,0.185390,0.072832,0.960725,0.255321,0.173032,0.113233,0.947417,,,,0.244877,0.203595,0.101137,0.227087,0.239827,0.061523,,,,0.233935,0.222897,0.129911,0.250004,0.185492,0.072944,0.255274,0.172834,0.113181
316,5.266667,0.566615,0.344603,0.265814,0.699671,0.109446,0.143803,0.094813,0.000129,0.244708,0.204235,0.104304,0.974174,0.227293,0.240780,0.065077,0.957717,0.109446,0.143807,0.094815,0.000000,0.233602,0.223224,0.133178,0.984320,0.250129,0.186322,0.075916,0.960725,0.255232,0.173611,0.116241,0.947417,,,,0.244809,0.204283,0.104357,0.227191,0.240805,0.064937,,,,0.233608,0.223277,0.133213,0.250180,0.186415,0.076029,0.255176,0.173393,0.116181
317,5.283333,0.567928,0.342206,0.270999,0.697791,0.109614,0.143922,0.096631,0.000122,0.244520,0.204890,0.107634,0.969197,0.227218,0.241699,0.068605,0.956223,0.109614,0.143926,0.096633,0.000000,0.233119,0.223572,0.136593,0.983986,0.250230,0.187253,0.079130,0.961327,0.255101,0.174211,0.119377,0.941824,,,,0.244633,0.204960,0.107693,0.227089,0.241665,0.068478,,,,0.233153,0.223651,0.136627,0.250337,0.187396,0.079247,0.254978,0.173951,0.119293
318,5.300000,0.571068,0.337763,0.276291,0.695314,0.109588,0.144612,0.098121,0.000109,0.244295,0.205628,0.111119,0.963783,0.227279,0.242924,0.072429,0.953876,0.109588,0.144615,0.098123,0.000000,0.232609,0.223907,0.140220,0.976719,0.250284,0.188377,0.082435,0.946559,0.254821,0.174811,0.122548,0.925264,,,,0.244423,0.205673,0.111135,0.227144,0.242935,0.072375,,,,0.232613,0.224019,0.140209,0.250390,0.188460,0.082530,0.254718,0.174560,0.122501
319,5.316667,0.572748,0.334543,0.282949,0.692806,0.109806,0.144864,0.099662,0.000096,0.244023,0.206504,0.114637,0.972279,0.227153,0.244144,0.076216,0.970990,0.109806,0.144867,0.099664,0.000000,0.231955,0.224379,0.143833,0.974335,0.250383,0.189619,0.085815,0.963572,0.254621,0.175619,0.125811,0.946733,,,,0.244132,0.206509,0.114654,0.227045,0.244161,0.076177,,,,0.231952,0.224480,0.143810,0.250461,0.189686,0.085919,0.254546,0.175429,0.125752
320,5.333333,0.574335,0.330981,0.289615,0.690445,0.109939,0.145292,0.101138,0.000105,0.243659,0.207477,0.118169,0.975992,0.226970,0.245462,0.080009,0.968404,0.109940,0.145296,0.101140,0.000000,0.231200,0.224954,0.147443,0.975443,0.250401,0.190957,0.089224,0.959871,0.254314,0.176524,0.129099,0.950603,,,,0.243752,0.207456,0.118181,0.226859,0.245495,0.079958,,,,0.231208,0.225051,0.147431,0.250489,0.191016,0.089344,0.254237,0.176357,0.129029
321,5.350000,0.575264,0.328254,0.295746,0.688371,0.109985,0.145763,0.102902,0.000100,0.243175,0.208571,0.121702,0.974887,0.226599,0.246812,0.083749,0.971524,0.109985,0.145766,0.102904,0.000000,0.230354,0.225700,0.151024,0.969595,0.250273,0.192362,0.092666,0.962618,0.253917,0.177581,0.132439,0.943240,,,,0.243275,0.208570,0.121718,0.226494,0.246821,0.083707,,,,0.230347,0.225822,0.151018,0.250353,0.192438,0.092767,0.253851,0.177375,0.132371
322,5.366667,0.576427,0.325434,0.302604,0.685752,0.110091,0.146259,0.104586,0.000096,0.242655,0.209782,0.125312,0.974546,0.226165,0.248315,0.087618,0.972528,0.110091,0.146262,0.104589,0.000000,0.229440,0.226503,0.154695,0.973694,0.250136,0.193937,0.096172,0.962817,0.253514,0.178752,0.135816,0.951069,,,,0.242750,0.209764,0.125344,0.226066,0.248337,0.087576,,,,0.229436,0.226606,0.154670,0.250204,0.193996,0.096290,0.253453,0.178586,0.135732
323,5.383333,0.577084,0.322551,0.310114,0.683201,0.110243,0.146720,0.106272,0.000105,0.242060,0.211085,0.129062,0.974546,0.225654,0.249878,0.091600,0.972528,0.110243,0.146723,0.106274,0.000000,0.228401,0.227390,0.158476,0.973694,0.249976,0.195608,0.099839,0.962817,0.253060,0.180035,0.139356,0.951069,,,,0.242158,0.211088,0.129099,0.225548,0.249898,0.091551,,,,0.228395,0.227501,0.158450,0.250046,0.195675,0.099966,0.253004,0.179834,0.139267
324,5.400000,0.577783,0.319230,0.318350,0.680376,0.110442,0.147220,0.107912,0.000094,0.241411,0.212453,0.133002,0.973723,0.225106,0.251537,0.095798,0.970588,0.110442,0.147223,0.107914,0.000000,0.227266,0.228296,0.162439,0.971363,0.249806,0.197387,0.103698,0.960160,0.252563,0.181382,0.143067,0.943264,,,,0.241508,0.212448,0.133014,0.225000,0.251532,0.095752,,,,0.227277,0.228396,0.162429,0.249888,0.197475,0.103829,0.252479,0.181203,0.142981
325,5.416667,0.578958,0.315843,0.326688,0.676998,0.110563,0.147814,0.109653,0.000096,0.240655,0.213860,0.137076,0.975683,0.224423,0.253281,0.100197,0.971084,0.110563,0.147817,0.109655,0.000000,0.226038,0.229193,0.166551,0.974727,0.249514,0.199251,0.107677,0.955510,0.251969,0.182759,0.146864,0.946213,,,,0.240750,0.213839,0.137102,0.224325,0.253288,0.100145,,,,0.226040,0.229295,0.166531,0.249573,0.199343,0.107804,0.251910,0.182578,0.146784
326,5.433333,0.580308,0.311793,0.335781,0.673259,0.110700,0.148423,0.111217,0.000104,0.239812,0.215245,0.141262,0.974793,0.223684,0.255050,0.104752,0.972227,0.110700,0.148427,0.111220,0.000000,0.224680,0.230012,0.170766,0.973908,0.249179,0.201148,0.111770,0.958044,0.251290,0.184109,0.150743,0.948299,,,,0.239896,0.215209,0.141273,0.223592,0.255075,0.104702,,,,0.224677,0.230116,0.170751,0.249230,0.201222,0.111906,0.251250,0.183943,0.150661
327,5.450000,0.581970,0.307492,0.345319,0.668965,0.110817,0.149043,0.112652,0.000119,0.238867,0.216607,0.145456,0.974716,0.222825,0.256840,0.109379,0.967318,0.110817,0.149046,0.112654,0.000000,0.223209,0.230751,0.174991,0.977023,0.248754,0.203079,0.115868,0.958586,0.250525,0.185434,0.154588,0.950488,,,,0.238963,0.216586,0.145478,0.222725,0.256884,0.109307,,,,0.223203,0.230843,0.174983,0.248801,0.203137,0.116016,0.250488,0.185261,0.154498
