Format Version,1.23,Take Name,pinkhead_nziz_004,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2022-02-09 11.14.34.198 AM,Total Frames in Take,337,Total Exported Frames,337,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
139,2.316667,-0.105505,-0.195750,-0.784713,-0.578598,0.032549,0.234695,0.148235,0.000131,-0.001014,0.363277,0.214403,0.905034,0.002214,0.386467,0.163126,0.951667,0.032545,0.234697,0.148234,0.000000,-0.036141,0.354256,0.212897,0.000000,0.032476,0.368552,0.211789,0.945083,0.011432,0.349190,0.243347,0.912880,,,,-0.001032,0.363648,0.214480,0.002285,0.386322,0.163019,,,,,,,0.032281,0.368643,0.211834,0.011574,0.348872,0.243332
140,2.333333,-0.103281,-0.197580,-0.786354,-0.576144,0.033777,0.235787,0.146093,0.000124,-0.000736,0.364412,0.211685,0.875084,0.002369,0.387405,0.160311,0.967060,0.033774,0.235789,0.146093,0.000000,-0.035799,0.355140,0.210191,0.970448,0.032717,0.369911,0.209072,0.954690,0.011786,0.350537,0.240698,0.930406,,,,-0.000769,0.364890,0.211828,0.002413,0.387300,0.160245,,,,-0.035773,0.355057,0.210111,0.032545,0.369864,0.209043,0.011920,0.350296,0.240729
141,2.350000,-0.102960,-0.200351,-0.785266,-0.576729,0.033726,0.236522,0.144131,0.000126,-0.000422,0.365543,0.209134,0.878252,0.002579,0.388259,0.157632,0.968661,0.033723,0.236523,0.144130,0.000000,-0.035502,0.356314,0.207783,0.970586,0.033032,0.370978,0.206403,0.953880,0.012157,0.351802,0.238186,0.933395,,,,-0.000439,0.366010,0.209270,0.002627,0.388158,0.157575,,,,-0.035490,0.356226,0.207705,0.032858,0.370929,0.206368,0.012289,0.351573,0.238220
142,2.366667,-0.099869,-0.204445,-0.783878,-0.577723,0.033760,0.237070,0.142542,0.000135,-0.000264,0.366819,0.206146,0.878086,0.002774,0.388977,0.154403,0.968973,0.033757,0.237071,0.142542,0.000000,-0.035353,0.357614,0.204885,0.970897,0.033197,0.372189,0.203365,0.953536,0.012294,0.353378,0.235347,0.932469,,,,-0.000259,0.367292,0.206265,0.002819,0.388880,0.154340,,,,-0.035351,0.357522,0.204815,0.033021,0.372141,0.203328,0.012416,0.353143,0.235397
143,2.383333,-0.094099,-0.209462,-0.782143,-0.579243,0.033929,0.237504,0.141232,0.000157,-0.000182,0.368260,0.202691,0.878086,0.003060,0.389608,0.150620,0.968973,0.033925,0.237505,0.141231,0.000000,-0.035277,0.359072,0.201449,0.970897,0.033294,0.373553,0.199945,0.953536,0.012258,0.355263,0.232141,0.932469,,,,-0.000077,0.368837,0.202839,0.003075,0.389484,0.150554,,,,-0.035299,0.358952,0.201359,0.033098,0.373484,0.199928,0.012356,0.354999,0.232166
144,2.400000,-0.087074,-0.216134,-0.779875,-0.580947,0.034031,0.237764,0.140230,0.000133,-0.000150,0.369751,0.198959,0.848879,0.003301,0.390057,0.146488,0.964731,0.034027,0.237766,0.140229,0.000000,-0.035250,0.360577,0.197776,0.962147,0.033342,0.374952,0.196228,0.947938,0.012172,0.357327,0.228707,0.929372,,,,-0.000086,0.370201,0.199111,0.003301,0.389953,0.146408,,,,-0.035230,0.360509,0.197673,0.033154,0.374902,0.196224,0.012277,0.357098,0.228743
145,2.416667,-0.082588,-0.221614,-0.777640,-0.582531,0.033847,0.238201,0.138722,0.000111,-0.000099,0.371128,0.195434,0.880122,0.003444,0.390637,0.142666,0.967249,0.033843,0.238203,0.138722,0.000000,-0.035218,0.362013,0.194355,0.968725,0.033406,0.376215,0.192656,0.951339,0.012168,0.359125,0.225375,0.936305,,,,-0.000112,0.371472,0.195560,0.003486,0.390553,0.142581,,,,-0.035215,0.361969,0.194285,0.033245,0.376208,0.192636,0.012297,0.358916,0.225424
146,2.433333,-0.081294,-0.225916,-0.776218,-0.582957,0.033819,0.238706,0.136877,0.000109,0.000182,0.372167,0.192506,0.908181,0.003584,0.391203,0.139557,0.968153,0.033815,0.238708,0.136877,0.000000,-0.034950,0.363081,0.191615,0.979470,0.033683,0.377195,0.189582,0.959282,0.012528,0.360419,0.222516,0.937521,,,,0.000161,0.372515,0.192635,0.003648,0.391099,0.139483,,,,-0.034940,0.363046,0.191564,0.033501,0.377215,0.189554,0.012657,0.360190,0.222542
147,2.450000,-0.081114,-0.229099,-0.775470,-0.582736,0.034055,0.239310,0.134576,0.000097,0.000610,0.373071,0.189599,0.916495,0.003817,0.391818,0.136535,0.953650,0.034051,0.239312,0.134576,0.000000,-0.034523,0.363977,0.188886,0.989783,0.034101,0.378084,0.186525,0.951407,0.013067,0.361487,0.219628,0.921050,,,,0.000586,0.373388,0.189701,0.003850,0.391674,0.136422,,,,-0.034529,0.363997,0.188851,0.033948,0.378165,0.186613,0.013219,0.361213,0.219586
148,2.466667,-0.076187,-0.235482,-0.773340,-0.583686,0.034160,0.239587,0.133059,0.000103,0.000789,0.374273,0.185821,0.915351,0.004024,0.392125,0.132450,0.954107,0.034157,0.239588,0.133058,0.000000,-0.034350,0.365192,0.185250,0.987291,0.034284,0.379212,0.182673,0.953109,0.013230,0.363186,0.216043,0.923469,,,,0.000773,0.374595,0.185924,0.004039,0.391987,0.132331,,,,-0.034348,0.365208,0.185202,0.034136,0.379279,0.182766,0.013377,0.362919,0.216014
149,2.483333,-0.068503,-0.243468,-0.770830,-0.584680,0.034411,0.239864,0.132051,0.000100,0.000855,0.375698,0.181659,0.926168,0.004225,0.392338,0.127907,0.951366,0.034407,0.239866,0.132050,0.000000,-0.034280,0.366592,0.181201,0.986542,0.034356,0.380578,0.178489,0.950370,0.013219,0.365304,0.212158,0.922466,,,,0.000833,0.375981,0.181741,0.004229,0.392193,0.127777,,,,-0.034285,0.366631,0.181164,0.034234,0.380673,0.178613,0.013364,0.365032,0.212120
150,2.500000,-0.065287,-0.249386,-0.767455,-0.586989,0.033938,0.240063,0.130176,0.000086,0.001144,0.376789,0.177805,0.892745,0.004527,0.392612,0.123807,0.948269,0.033935,0.240065,0.130175,0.000000,-0.034038,0.367858,0.177526,0.976318,0.034666,0.381449,0.174520,0.953704,0.013496,0.366785,0.208438,0.915126,,,,0.001172,0.377187,0.177964,0.004556,0.392433,0.123707,,,,-0.033946,0.367855,0.177549,0.034517,0.381546,0.174573,0.013497,0.366474,0.208302
151,2.516667,-0.062100,-0.255226,-0.764567,-0.588592,0.033911,0.240273,0.128607,0.000092,0.001668,0.377782,0.174317,0.892745,0.005022,0.392816,0.120093,0.948269,0.033907,0.240274,0.128606,0.000000,-0.033545,0.368972,0.174221,0.976318,0.035201,0.382277,0.170915,0.953704,0.014033,0.368176,0.205073,0.915126,,,,0.001700,0.378179,0.174481,0.005056,0.392615,0.119995,,,,-0.033465,0.368984,0.174252,0.035055,0.382409,0.170975,0.014033,0.367837,0.204915
152,2.533333,-0.057149,-0.263131,-0.761363,-0.589764,0.034055,0.240450,0.127956,0.000109,0.002164,0.378899,0.170997,0.892506,0.005464,0.392855,0.116482,0.943430,0.034051,0.240451,0.127955,0.000000,-0.033067,0.370162,0.171127,0.978350,0.035700,0.383256,0.167456,0.948587,0.014557,0.369874,0.201917,0.906610,,,,0.002164,0.379178,0.171084,0.005497,0.392763,0.116391,,,,-0.033058,0.370148,0.171073,0.035517,0.383269,0.167500,0.014699,0.369689,0.201932
153,2.550000,-0.054643,-0.268788,-0.758724,-0.590851,0.033911,0.240695,0.126549,0.000110,0.002519,0.379785,0.167857,0.927092,0.005716,0.393017,0.113156,0.966504,0.033908,0.240696,0.126549,0.000000,-0.032736,0.371149,0.168192,0.985903,0.036058,0.384001,0.164174,0.952833,0.014967,0.371130,0.198861,0.941571,,,,0.002506,0.380078,0.167955,0.005758,0.392930,0.113048,,,,-0.032712,0.371124,0.168153,0.035870,0.384004,0.164214,0.015101,0.370945,0.198870
154,2.566667,-0.052694,-0.273645,-0.756374,-0.591810,0.033753,0.240883,0.125054,0.000108,0.002832,0.380503,0.164902,0.924989,0.005926,0.393123,0.110050,0.964283,0.033749,0.240884,0.125053,0.000000,-0.032444,0.371966,0.165421,0.987348,0.036373,0.384589,0.161088,0.952129,0.015336,0.372158,0.195967,0.943128,,,,0.002828,0.380792,0.164984,0.005962,0.393032,0.109946,,,,-0.032415,0.371946,0.165384,0.036187,0.384600,0.161130,0.015462,0.371969,0.195984
155,2.583333,-0.049386,-0.278816,-0.753724,-0.593062,0.033450,0.240963,0.123939,0.000114,0.002932,0.381184,0.161945,0.933690,0.006019,0.393064,0.106928,0.962942,0.033447,0.240964,0.123938,0.000000,-0.032367,0.372749,0.162602,0.992647,0.036480,0.385129,0.158054,0.953440,0.015436,0.373220,0.193110,0.945719,,,,0.002944,0.381438,0.162022,0.006058,0.392980,0.106812,,,,-0.032359,0.372736,0.162577,0.036301,0.385152,0.158100,0.015556,0.373040,0.193128
156,2.600000,-0.045973,-0.283688,-0.751413,-0.593957,0.033205,0.241072,0.122800,0.000101,0.002940,0.381819,0.159023,0.923798,0.006027,0.392990,0.103858,0.963030,0.033202,0.241073,0.122799,0.000000,-0.032373,0.373453,0.159800,0.983906,0.036494,0.385656,0.155070,0.953998,0.015442,0.374232,0.190283,0.944915,,,,0.002944,0.382107,0.159122,0.006055,0.392895,0.103747,,,,-0.032326,0.373436,0.159760,0.036313,0.385673,0.155100,0.015544,0.374038,0.190305
157,2.616667,-0.042686,-0.288365,-0.749232,-0.594706,0.032991,0.241168,0.121713,0.000108,0.002940,0.382391,0.156222,0.934274,0.006020,0.392881,0.100923,0.966130,0.032987,0.241169,0.121712,0.000000,-0.032384,0.374085,0.157115,0.983217,0.036498,0.386131,0.152209,0.949552,0.015444,0.375169,0.187568,0.948985,,,,0.002952,0.382642,0.156298,0.006043,0.392799,0.100817,,,,-0.032334,0.374075,0.157071,0.036301,0.386140,0.152253,0.015555,0.375001,0.187596
158,2.633333,-0.038890,-0.293219,-0.746589,-0.595916,0.032574,0.241196,0.120850,0.000106,0.002843,0.382939,0.153450,0.934274,0.005969,0.392679,0.098016,0.966130,0.032570,0.241197,0.120850,0.000000,-0.032501,0.374730,0.154440,0.983217,0.036411,0.386547,0.149401,0.949552,0.015318,0.376110,0.184895,0.948985,,,,0.002856,0.383174,0.153519,0.006005,0.392588,0.097905,,,,-0.032476,0.374730,0.154420,0.036228,0.386586,0.149449,0.015427,0.375927,0.184908
159,2.650000,-0.034881,-0.297837,-0.744176,-0.596891,0.032274,0.241242,0.120046,0.000109,0.002746,0.383450,0.150751,0.938811,0.005935,0.392454,0.095197,0.962943,0.032271,0.241243,0.120046,0.000000,-0.032612,0.375311,0.151818,0.991985,0.036323,0.386950,0.146684,0.951767,0.015183,0.377015,0.182294,0.946887,,,,0.002757,0.383672,0.150814,0.005978,0.392354,0.095081,,,,-0.032566,0.375328,0.151805,0.036113,0.387008,0.146732,0.015293,0.376818,0.182313
160,2.666667,-0.031289,-0.302237,-0.741868,-0.597751,0.032000,0.241275,0.119257,0.000109,0.002684,0.383896,0.148201,0.942360,0.005912,0.392213,0.092541,0.960233,0.031996,0.241277,0.119256,0.000000,-0.032687,0.375827,0.149351,0.987276,0.036268,0.387293,0.144106,0.944192,0.015098,0.377829,0.179826,0.943410,,,,0.002704,0.384094,0.148252,0.005961,0.392117,0.092419,,,,-0.032661,0.375848,0.149359,0.036074,0.387363,0.144156,0.015195,0.377637,0.179839
161,2.683333,-0.027194,-0.306041,-0.739842,-0.598525,0.031895,0.241339,0.118514,0.000114,0.002650,0.384316,0.145716,0.948797,0.005988,0.391973,0.089969,0.959298,0.031891,0.241340,0.118513,0.000000,-0.032731,0.376292,0.146896,0.991350,0.036244,0.387636,0.141645,0.946941,0.014999,0.378613,0.177434,0.946120,,,,0.002668,0.384506,0.145771,0.006039,0.391887,0.089834,,,,-0.032693,0.376308,0.146908,0.036045,0.387694,0.141690,0.015091,0.378434,0.177458
162,2.700000,-0.023323,-0.309505,-0.737973,-0.599215,0.031817,0.241403,0.117708,0.000115,0.002621,0.384690,0.143289,0.947660,0.006071,0.391733,0.087467,0.961204,0.031813,0.241404,0.117707,0.000000,-0.032767,0.376703,0.144488,0.988188,0.036226,0.387941,0.139245,0.943933,0.014906,0.379325,0.175091,0.950932,,,,0.002647,0.384890,0.143344,0.006115,0.391648,0.087345,,,,-0.032721,0.376713,0.144486,0.036012,0.387984,0.139295,0.015005,0.379156,0.175109
163,2.716667,-0.019635,-0.312928,-0.736155,-0.599806,0.031761,0.241451,0.116842,0.000112,0.002613,0.385019,0.140852,0.953264,0.006157,0.391467,0.084964,0.960256,0.031757,0.241452,0.116841,0.000000,-0.032783,0.377066,0.142079,0.989076,0.036226,0.388207,0.136829,0.946732,0.014843,0.379985,0.172729,0.950598,,,,0.002638,0.385200,0.140889,0.006207,0.391381,0.084840,,,,-0.032745,0.377084,0.142091,0.036025,0.388267,0.136867,0.014930,0.379811,0.172765
164,2.733333,-0.015812,-0.316725,-0.734253,-0.600257,0.031772,0.241489,0.116011,0.000112,0.002652,0.385333,0.138347,0.948851,0.006270,0.391142,0.082394,0.958384,0.031768,0.241490,0.116010,0.000000,-0.032748,0.377408,0.139619,0.983940,0.036272,0.388461,0.134331,0.947230,0.014839,0.380657,0.170295,0.956134,,,,0.002674,0.385530,0.138394,0.006328,0.391066,0.082258,,,,-0.032693,0.377410,0.139652,0.036067,0.388498,0.134369,0.014908,0.380496,0.170312
165,2.750000,-0.012015,-0.320164,-0.732475,-0.600692,0.031824,0.241555,0.115136,0.000117,0.002705,0.385638,0.135877,0.949896,0.006418,0.390845,0.079871,0.961448,0.031820,0.241557,0.115135,0.000000,-0.032699,0.377737,0.137175,0.989234,0.036332,0.388715,0.131884,0.946796,0.014838,0.381303,0.167893,0.954876,,,,0.002730,0.385834,0.135913,0.006465,0.390768,0.079746,,,,-0.032658,0.377739,0.137186,0.036128,0.388748,0.131934,0.014929,0.381150,0.167921
166,2.766667,-0.010218,-0.322804,-0.730787,-0.601369,0.031668,0.241612,0.113910,0.000114,0.002812,0.385892,0.133627,0.949896,0.006526,0.390693,0.077585,0.961448,0.031664,0.241614,0.113909,0.000000,-0.032606,0.378064,0.134986,0.989234,0.036444,0.388879,0.129607,0.946796,0.014942,0.381763,0.165672,0.954876,,,,0.002832,0.386079,0.133675,0.006590,0.390615,0.077451,,,,-0.032563,0.378069,0.135017,0.036234,0.388920,0.129647,0.015025,0.381607,0.165688
167,2.783333,-0.008194,-0.324415,-0.729586,-0.601990,0.031670,0.241649,0.112621,0.000121,0.002934,0.386065,0.131492,0.951411,0.006731,0.390550,0.075430,0.958205,0.031667,0.241650,0.112619,0.000000,-0.032494,0.378280,0.132846,0.986712,0.036575,0.388996,0.127503,0.945560,0.015015,0.382103,0.163577,0.955641,0.329441,0.477494,0.300282,0.002925,0.386245,0.131549,0.006797,0.390461,0.075288,,,,-0.032431,0.378302,0.132870,0.036358,0.389055,0.127550,0.015112,0.381931,0.163592
168,2.800000,-0.005212,-0.327079,-0.727905,-0.602616,0.031705,0.241655,0.111577,0.000116,0.003079,0.386255,0.129166,0.952652,0.006966,0.390255,0.073073,0.955036,0.031701,0.241657,0.111576,0.000000,-0.032358,0.378516,0.130532,0.982311,0.036729,0.389120,0.125203,0.942581,0.015108,0.382557,0.161302,0.950501,0.330531,0.478141,0.300413,0.003051,0.386400,0.129239,0.007035,0.390199,0.072931,,,,-0.032341,0.378518,0.130534,0.036556,0.389148,0.125222,0.015223,0.382439,0.161350
169,2.816667,-0.002272,-0.329657,-0.726264,-0.603210,0.031707,0.241685,0.110383,0.000115,0.003185,0.386452,0.126716,0.959971,0.007162,0.389979,0.070597,0.962285,0.031704,0.241686,0.110382,0.000000,-0.032262,0.378757,0.128092,0.983982,0.036843,0.389254,0.122781,0.951733,0.015161,0.383012,0.158900,0.960684,0.331269,0.478655,0.300456,0.003173,0.386603,0.126767,0.007211,0.389921,0.070467,,,,-0.032198,0.378761,0.128091,0.036652,0.389272,0.122804,0.015250,0.382896,0.158956
170,2.833333,-0.000697,-0.331706,-0.725014,-0.603594,0.031676,0.241698,0.108952,0.000126,0.003300,0.386585,0.124457,0.957379,0.007284,0.389788,0.068319,0.955451,0.031673,0.241699,0.108950,0.000000,-0.032154,0.378934,0.125874,0.987879,0.036961,0.389330,0.120508,0.949389,0.015270,0.383317,0.156661,0.952970,,,,0.003270,0.386739,0.124523,0.007349,0.389715,0.068170,,,,-0.032108,0.378949,0.125877,0.036766,0.389374,0.120537,0.015385,0.383177,0.156712
171,2.850000,-0.000568,-0.332690,-0.724468,-0.603707,0.031676,0.241689,0.107101,0.000110,0.003421,0.386627,0.122350,0.976283,0.007355,0.389718,0.066203,0.976549,0.031672,0.241691,0.107100,0.000000,-0.032038,0.379005,0.123815,0.989490,0.037081,0.389340,0.118365,0.946621,0.015418,0.383413,0.154549,0.969398,,,,0.003448,0.386718,0.122356,0.007409,0.389692,0.066131,,,,-0.031996,0.379004,0.123814,0.036867,0.389332,0.118372,0.015508,0.383356,0.154610
172,2.866667,0.000005,-0.334368,-0.723596,-0.603827,0.031616,0.241574,0.105428,0.000102,0.003500,0.386591,0.120172,0.973578,0.007374,0.389470,0.064009,0.976508,0.031612,0.241575,0.105427,0.000000,-0.031964,0.379004,0.121705,0.987164,0.037157,0.389260,0.116140,0.951220,0.015531,0.383486,0.152370,0.971326,,,,0.003505,0.386693,0.120199,0.007427,0.389443,0.063937,,,,-0.031913,0.378999,0.121699,0.036963,0.389249,0.116142,0.015617,0.383427,0.152418
173,2.883333,0.002195,-0.336576,-0.722675,-0.603699,0.031687,0.241441,0.103901,0.000099,0.003487,0.386535,0.117697,0.973578,0.007382,0.389054,0.061519,0.976508,0.031683,0.241442,0.103900,0.000000,-0.031973,0.378939,0.119264,0.987164,0.037144,0.389196,0.113662,0.951220,0.015506,0.383644,0.149919,0.971326,,,,0.003481,0.386653,0.117735,0.007443,0.389018,0.061444,,,,-0.031929,0.378932,0.119259,0.036961,0.389193,0.113650,0.015590,0.383571,0.149972
174,2.900000,0.005909,-0.339503,-0.721405,-0.603554,0.031807,0.241324,0.102624,0.000112,0.003415,0.386511,0.114982,0.968914,0.007406,0.388496,0.058789,0.974433,0.031803,0.241326,0.102623,0.000000,-0.032039,0.378888,0.116560,0.988657,0.037076,0.389173,0.110979,0.954015,0.015381,0.383942,0.147251,0.969113,,,,0.003425,0.386612,0.114986,0.007466,0.388452,0.058725,,,,-0.031997,0.378900,0.116551,0.036855,0.389188,0.110987,0.015489,0.383860,0.147312
175,2.916667,0.007371,-0.341738,-0.720365,-0.603519,0.031814,0.241127,0.100886,0.000104,0.003464,0.386388,0.112433,0.974583,0.007422,0.388052,0.056227,0.975371,0.031810,0.241128,0.100885,0.000000,-0.031991,0.378783,0.114076,0.988826,0.037124,0.389019,0.108396,0.944557,0.015449,0.384001,0.144709,0.962705,,,,0.003477,0.386492,0.112439,0.007477,0.388008,0.056159,,,,-0.031945,0.378791,0.114076,0.036918,0.389032,0.108411,0.015543,0.383919,0.144757
176,2.933333,0.007494,-0.342972,-0.719644,-0.603677,0.031824,0.240848,0.098851,0.000111,0.003638,0.386166,0.110081,0.973647,0.007530,0.387690,0.053866,0.975452,0.031821,0.240849,0.098850,0.000000,-0.031822,0.378602,0.111784,0.988504,0.037296,0.388753,0.105997,0.948138,0.015659,0.383844,0.142348,0.966808,,,,0.003642,0.386260,0.110100,0.007587,0.387648,0.053791,,,,-0.031774,0.378613,0.111774,0.037084,0.388765,0.106007,0.015763,0.383768,0.142405
177,2.950000,0.005999,-0.344054,-0.718986,-0.603863,0.031740,0.240442,0.096492,0.000106,0.003897,0.385822,0.107786,0.971588,0.007605,0.387327,0.051558,0.975014,0.031736,0.240444,0.096491,0.000000,-0.031574,0.378332,0.109608,0.987009,0.037546,0.388337,0.103589,0.948509,0.016020,0.383481,0.140013,0.965896,,,,0.003908,0.385933,0.107804,0.007663,0.387283,0.051489,,,,-0.031523,0.378338,0.109601,0.037340,0.388347,0.103581,0.016106,0.383398,0.140079
178,2.966667,0.006904,-0.345864,-0.718374,-0.603547,0.031850,0.240061,0.094285,0.000106,0.003973,0.385476,0.105010,0.972869,0.007619,0.386751,0.048773,0.975124,0.031846,0.240062,0.094284,0.000000,-0.031494,0.377984,0.106903,0.987889,0.037617,0.387985,0.100767,0.949420,0.016132,0.383272,0.137234,0.967689,,,,0.003987,0.385583,0.105022,0.007674,0.386715,0.048697,,,,-0.031445,0.377983,0.106899,0.037414,0.387983,0.100766,0.016217,0.383203,0.137302
179,2.983333,0.010163,-0.349555,-0.716881,-0.603150,0.031983,0.239690,0.092463,0.000107,0.003965,0.385182,0.101694,0.972549,0.007609,0.385882,0.045446,0.974394,0.031979,0.239692,0.092462,0.000000,-0.031494,0.377674,0.103664,0.987393,0.037606,0.387679,0.097424,0.948818,0.016126,0.383321,0.133938,0.969469,,,,0.003975,0.385290,0.101710,0.007666,0.385848,0.045368,,,,-0.031444,0.377671,0.103664,0.037401,0.387672,0.097428,0.016214,0.383256,0.133994
180,3.000000,0.014528,-0.353987,-0.715118,-0.602569,0.032217,0.239308,0.090693,0.000107,0.003951,0.384859,0.098037,0.974979,0.007625,0.384842,0.041787,0.974741,0.032213,0.239310,0.090692,0.000000,-0.031496,0.377319,0.100085,0.988027,0.037591,0.387358,0.093753,0.952166,0.016098,0.383434,0.130309,0.964772,,,,0.003956,0.384959,0.098040,0.007671,0.384803,0.041706,,,,-0.031450,0.377322,0.100074,0.037400,0.387361,0.093763,0.016193,0.383366,0.130388
181,3.016667,0.020923,-0.359868,-0.712510,-0.601985,0.032457,0.238978,0.089332,0.000115,0.003883,0.384578,0.094009,0.974979,0.007655,0.383557,0.037775,0.974741,0.032453,0.238979,0.089330,0.000000,-0.031552,0.377002,0.096132,0.988027,0.037525,0.387069,0.089738,0.952166,0.015977,0.383758,0.126322,0.964772,,,,0.003890,0.384660,0.094022,0.007714,0.383522,0.037701,,,,-0.031508,0.377011,0.096119,0.037309,0.387072,0.089740,0.016082,0.383700,0.126393
182,3.033333,0.027265,-0.365398,-0.709930,-0.601449,0.032610,0.238714,0.088020,0.000105,0.003739,0.384316,0.090104,0.979305,0.007632,0.382325,0.033904,0.974755,0.032606,0.238715,0.088019,0.000000,-0.031686,0.376707,0.092285,0.988292,0.037384,0.386800,0.085861,0.946018,0.015766,0.384082,0.122452,0.965044,,,,0.003745,0.384417,0.090123,0.007688,0.382295,0.033835,,,,-0.031636,0.376701,0.092277,0.037185,0.386784,0.085855,0.015852,0.384033,0.122517
183,3.050000,0.029500,-0.369599,-0.707863,-0.601212,0.032761,0.238193,0.086182,0.000119,0.004002,0.383830,0.086840,0.974314,0.007784,0.381264,0.030656,0.976419,0.032757,0.238194,0.086181,0.000000,-0.031425,0.376271,0.089166,0.987053,0.037641,0.386245,0.082506,0.950099,0.016091,0.383917,0.119165,0.970262,,,,0.004020,0.383920,0.086823,0.007847,0.381230,0.030584,,,,-0.031373,0.376275,0.089171,0.037410,0.386240,0.082514,0.016189,0.383861,0.119240
184,3.066667,0.034719,-0.373670,-0.705934,-0.600685,0.033083,0.237865,0.084990,0.000124,0.004026,0.383439,0.083619,0.978866,0.007939,0.380123,0.027483,0.964518,0.033079,0.237866,0.084989,0.000000,-0.031390,0.375839,0.085969,0.991351,0.037670,0.385864,0.079327,0.949088,0.016044,0.383986,0.115967,0.960918,,,,0.004044,0.383520,0.083602,0.007977,0.380056,0.027364,,,,-0.031372,0.375867,0.085979,0.037487,0.385917,0.079399,0.016154,0.383891,0.116023
185,3.083333,0.039145,-0.376886,-0.704127,-0.600525,0.033210,0.237509,0.083640,0.000120,0.003994,0.383024,0.080566,0.981230,0.008045,0.379083,0.024480,0.965845,0.033207,0.237510,0.083638,0.000000,-0.031419,0.375410,0.082917,0.988379,0.037645,0.385440,0.076327,0.950226,0.015933,0.383948,0.112933,0.962026,,,,0.003995,0.383099,0.080556,0.008086,0.379022,0.024365,,,,-0.031382,0.375438,0.082920,0.037458,0.385482,0.076381,0.016040,0.383865,0.113002
186,3.100000,0.041678,-0.380259,-0.701721,-0.601044,0.033185,0.237022,0.082257,0.000125,0.004256,0.382559,0.077789,0.976605,0.008304,0.378074,0.021744,0.965284,0.033181,0.237023,0.082256,0.000000,-0.031172,0.375038,0.080209,0.989776,0.037912,0.384868,0.073531,0.948929,0.016194,0.383769,0.110147,0.961074,,,,0.004254,0.382651,0.077774,0.008342,0.378009,0.021627,,,,-0.031137,0.375058,0.080211,0.037724,0.384905,0.073602,0.016310,0.383684,0.110206
187,3.116667,0.045478,-0.382969,-0.699719,-0.601382,0.033163,0.236672,0.081042,0.000124,0.004278,0.382164,0.075065,0.970693,0.008465,0.377125,0.019077,0.965615,0.033159,0.236673,0.081040,0.000000,-0.031158,0.374673,0.077471,0.992537,0.037946,0.384423,0.070869,0.949822,0.016136,0.383690,0.107440,0.958352,,,,0.004282,0.382280,0.075054,0.008500,0.377055,0.018964,,,,-0.031131,0.374683,0.077461,0.037758,0.384455,0.070934,0.016258,0.383601,0.107510
188,3.133333,0.045891,-0.385412,-0.697965,-0.601828,0.033171,0.236116,0.079394,0.000124,0.004659,0.381650,0.072711,0.970693,0.008728,0.376308,0.016743,0.965615,0.033167,0.236117,0.079393,0.000000,-0.030792,0.374267,0.075221,0.992537,0.038324,0.383799,0.068441,0.949822,0.016581,0.383314,0.105056,0.958352,,,,0.004684,0.381740,0.072687,0.008753,0.376238,0.016638,,,,-0.030759,0.374290,0.075213,0.038126,0.383846,0.068525,0.016697,0.383225,0.105109
189,3.150000,0.047623,-0.388535,-0.694926,-0.603200,0.032718,0.235409,0.078303,0.000881,0.004865,0.381008,0.070360,0.975930,0.008908,0.375163,0.014440,0.967957,0.032714,0.235410,0.078302,0.000000,-0.030619,0.373806,0.072934,0.989772,0.038539,0.382967,0.066072,0.944886,0.016795,0.382898,0.102689,0.960977,,,,0.004874,0.381244,0.070310,0.008918,0.375371,0.014277,0.032749,0.233126,0.079007,-0.030580,0.373855,0.072886,0.038337,0.383242,0.066093,0.016927,0.382908,0.102689
190,3.166667,0.048178,-0.390007,-0.694537,-0.602654,0.033022,0.235043,0.076245,0.000122,0.005073,0.380600,0.067894,0.939640,0.009042,0.374586,0.011987,0.933874,0.033019,0.235044,0.076244,0.402394,-0.030403,0.373387,0.070539,0.980479,0.038740,0.382566,0.063553,0.914608,0.017047,0.382597,0.100200,0.966796,,,,0.005079,0.380696,0.067871,0.009084,0.374514,0.011867,,,,-0.030384,0.373407,0.070550,0.038564,0.382614,0.063614,0.017156,0.382504,0.100269
